model,lgbm_config_id,feature_set,params,used_features,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,error,abs_error,ape_%
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q2,2022-06-30,2017Q1,2021Q4,45.469394,63.12110738506052,17.651713385060518,17.651713385060518,38.82108784001061
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q3,2022-09-30,2017Q1,2021Q4,53.398096,63.608306658054886,10.210210658054883,10.210210658054883,19.120926442873323
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2022,2022Q4,2022-12-31,2017Q1,2021Q4,77.580152,63.81005558387406,-13.770096416125938,13.770096416125938,17.74950945716881
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q1,2023-03-31,2017Q1,2022Q4,56.852218,62.39046954424255,5.538251544242549,5.538251544242549,9.741487208542239
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q2,2023-06-30,2017Q1,2022Q4,44.712762,60.995639457829334,16.282877457829336,16.282877457829336,36.416621853575805
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q3,2023-09-30,2017Q1,2022Q4,54.530587,62.961750323237226,8.431163323237229,8.431163323237229,15.461347084411964
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2023,2023Q4,2023-12-31,2017Q1,2022Q4,76.86178,71.54305348969693,-5.318726510303065,5.318726510303065,6.919858621935461
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q1,2024-03-31,2017Q1,2023Q4,47.272685,58.643567519025694,11.370882519025692,11.370882519025692,24.053811453751127
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q2,2024-06-30,2017Q1,2023Q4,34.477081,56.27138019221049,21.794299192210495,21.794299192210495,63.21387588528883
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q3,2024-09-30,2017Q1,2023Q4,45.140671,61.448166312074825,16.307495312074828,16.307495312074828,36.12594795517069
lightgbm_individual_selection,price_lag4_p2,price_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; consumer_price_index_lag4; ppi_product_index_quarter_mean_lag4; ppi_quarterly_index_lag4,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q4,2024-12-31,2017Q1,2023Q4,61.332052,75.22852945492734,13.896477454927343,13.896477454927343,22.657773548694156
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,103.47443,108.39355037538394,4.91912037538394,4.91912037538394,4.7539477872784035
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,118.749032,109.25762865137693,-9.491403348623066,9.491403348623066,7.992825868781033
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,111.782558,117.0102613885717,5.227703388571712,5.227703388571712,4.67667181902539
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,150.445986,128.4025190448364,-22.04346695516361,22.04346695516361,14.652080484994535
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,111.705285,117.95506258220219,6.249777582202185,6.249777582202185,5.594880835049286
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,123.067904,125.55515565443243,2.487251654432427,2.487251654432427,2.0210400710427527
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,111.3283,124.30991201763075,12.981612017630752,12.981612017630752,11.66065772820635
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,139.56489,144.59793347175426,5.033043471754269,5.033043471754269,3.6062389844281535
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,106.372638,117.01027903546593,10.637641035465933,10.637641035465933,10.00035463580957
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.025071,123.49933412534847,6.474263125348472,6.474263125348472,5.532372738614678
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,110.672012,120.60756656399793,9.93555456399794,9.93555456399794,8.977477127639046
lightgbm_individual_selection,realization_lag4_p0,realization_lag4,"{'n_estimators': 200, 'learning_rate': 0.03, 'max_depth': 2, 'num_leaves': 7, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,139.24154,137.03242061519794,-2.209119384802051,2.209119384802051,1.5865375984796284
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,2020,2020Q1,2020-03-31,2017Q1,2019Q4,101.717264,101.98775551302987,0.2704915130298673,0.2704915130298673,0.2659248807851018
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,2020,2020Q2,2020-06-30,2017Q1,2019Q4,86.052351,112.39181377288821,26.33946277288821,26.33946277288821,30.60864981235459
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,2020,2020Q3,2020-09-30,2017Q1,2019Q4,123.377583,121.63394658266193,-1.7436364173380667,1.7436364173380667,1.4132522091456978
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,2020,2020Q4,2020-12-31,2017Q1,2019Q4,110.413409,110.13616552638246,-0.27724347361754553,0.27724347361754553,0.25109583711661826
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,2021,2021Q1,2021-03-31,2017Q1,2020Q4,93.861817,99.54854751900909,5.686730519009089,5.686730519009089,6.0586196823880885
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,2021,2021Q2,2021-06-30,2017Q1,2020Q4,101.556,83.89873652361392,-17.657263476386078,17.657263476386078,17.38672601952231
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,2021,2021Q3,2021-09-30,2017Q1,2020Q4,118.786738,109.42256004866888,-9.364177951331115,9.364177951331115,7.883184696368306
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,2021,2021Q4,2021-12-31,2017Q1,2020Q4,106.571789,104.868857132666,-1.7029318673340015,1.7029318673340015,1.5979199404581652
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.332724,107.80689798238689,-8.525826017613113,8.525826017613113,7.32882866012242
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,115.624451,94.87700461341869,-20.747446386581302,20.747446386581302,17.943822614631312
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,112.542415,106.19471051255961,-6.347704487440396,6.347704487440396,5.640277478886867
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,143.93374,118.30612900033249,-25.62761099966751,25.62761099966751,17.805144922703676
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,91.55763713835533,-3.647840861644667,3.647840861644667,3.83154513613667
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,88.54828648819067,-13.73620051180933,13.73620051180933,13.429407444561296
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,98.87329927473012,-5.021119725269884,5.021119725269884,4.832906111414785
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,106.14474234166624,-7.454865658333759,7.454865658333759,6.562404386407529
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,93.28375,99.3562330984197,6.072483098419696,6.072483098419696,6.509690164063618
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,90.643942,88.04594258419641,-2.597999415803585,2.597999415803585,2.866158905361359
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,120.517784,119.52681848609417,-0.9909655139058344,0.9909655139058344,0.8222566670374841
lightgbm_individual_selection,realization_lag4_p2,realization_lag4,"{'n_estimators': 400, 'learning_rate': 0.02, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 5, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff; physical_volume_index_lag4,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,102.40727,98.83910878006854,-3.5681612199314543,3.5681612199314543,3.484285070709779
