model,lgbm_config_id,feature_set,params,used_features,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,error,abs_error,ape_%
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,107.33518304475149,-6.264424955248515,6.264424955248515,5.514477616197861
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,124.46731162615907,-12.967608373840932,12.967608373840932,9.435453794305648
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,106.40824886254374,-24.925152137456266,24.925152137456266,18.978532458362412
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,135.8795559698203,-2.781945030179685,2.781945030179685,2.0062850972453306
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,137.1145342229682,-9.479564777031811,9.479564777031811,6.4665391319959005
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.340545,113.94703296445071,-2.3935120355492927,2.3935120355492927,2.0573326655374466
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,108.933539,94.99801520577311,-13.935523794226881,13.935523794226881,12.792684348781583
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,131.38660100101055,0.6796660010105597,0.6796660010105597,0.5199923026353267
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,171.857637,132.1805263751641,-39.677110624835905,39.677110624835905,23.087196657333244
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,104.621882,142.25101073763642,37.62912873763642,37.62912873763642,35.96678631496652
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,107.058307,132.36750019608013,25.30919319608013,25.30919319608013,23.640569242403703
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,160.074932,144.81864633886522,-15.256285661134768,15.256285661134768,9.53071506607591
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.074778,175.849416214785,29.774638214785,29.774638214785,20.383148016685674
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.821924,138.49928911610675,21.677365116106756,21.677365116106756,18.555904896846894
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.218273,111.52267616371547,-9.695596836284523,9.695596836284523,7.9984614500196045
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,146.752503,135.1914987359099,-11.561004264090087,11.561004264090087,7.877892388717955
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,188.533449,148.19456537321966,-40.33888362678033,40.33888362678033,21.396141555114887
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,93.28375,100.36911820882041,7.085368208820412,7.085368208820412,7.595501047953595
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,90.643942,87.1327393356975,-3.511202664302502,3.511202664302502,3.8736208805906767
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,120.517784,119.78090360280716,-0.7368803971928486,0.7368803971928486,0.6114287640675907
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,102.40727,99.43472944027647,-2.9725405597235266,2.9725405597235266,2.9026655624386106
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.710647,109.98362221840569,-8.72702478159431,8.72702478159431,7.351509744188581
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,109.996912,91.13188183809825,-18.865030161901743,18.865030161901743,17.150508881469094
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,124.812585,121.2090963707568,-3.603488629243202,3.603488629243202,2.887119619582594
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,136.026927,116.39002186709409,-19.63690513290591,19.63690513290591,14.436042602731082
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2024,2024Q1,2024-03-31,2017Q1,2023Q4,167.540049,155.75035476106794,-11.789694238932071,11.789694238932071,7.036940904160814
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2024,2024Q2,2024-06-30,2017Q1,2023Q4,194.910813,148.81434291936787,-46.096470080632116,46.096470080632116,23.650032223010694
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2024,2024Q3,2024-09-30,2017Q1,2023Q4,228.395741,162.87125249691647,-65.52448850308352,65.52448850308352,28.68901504738809
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2024,2024Q4,2024-12-31,2017Q1,2023Q4,172.532576,179.54326714667988,7.010691146679875,7.010691146679875,4.0634014220479004
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,119.399194,127.80985222848985,8.41065822848985,8.41065822848985,7.044149919881244
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,117.607516,127.31779658266889,9.710280582668886,9.710280582668886,8.256513625089136
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,115.711914,128.57641812068871,12.864504120688721,12.864504120688721,11.117700568576476
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_консервы_молочные_молочные_составные_сухие_сублимированные,"Консервы молочные, молочные составные сухие, сублимированные",G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,138.794634,141.61780222970359,2.823168229703583,2.823168229703583,2.0340615111269957
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q1,2024-03-31,2017Q1,2023Q4,47.272685,61.61413128839047,14.341446288390465,14.341446288390465,30.33770196973255
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q2,2024-06-30,2017Q1,2023Q4,34.477081,61.791502310741144,27.314421310741146,27.314421310741146,79.22486625460301
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q3,2024-09-30,2017Q1,2023Q4,45.140671,60.128103506292874,14.987432506292876,14.987432506292876,33.20161657830225
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_лампы_накаливания_включая_галогенные_кроме_ламп_для_автотранспортных_средств,"Лампы накаливания (включая галогенные, кроме ламп для автотранспортных средств)",G10,Топливо и транспортные товары,2024,2024Q4,2024-12-31,2017Q1,2023Q4,61.332052,73.91754244573643,12.585490445736433,12.585490445736433,20.52025007370768
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,104.43127,110.34972164909122,5.9184516490912245,5.9184516490912245,5.667317508530945
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,116.456334,126.93376798243082,10.477433982430824,10.477433982430824,8.996877733100222
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,129.793372,134.9735331152762,5.180161115276206,5.180161115276206,3.9910829308573676
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,107.121971,114.18865293698015,7.066681936980146,7.066681936980146,6.596855781322532
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,79.163725,87.28445364040667,8.120728640406668,8.120728640406668,10.258143664167733
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,77.572755,88.44904369575181,10.87628869575181,10.87628869575181,14.020758571423448
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,77.154287,89.28512697983413,12.130839979834136,12.130839979834136,15.722833366127972
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,101.476255,94.37905343742722,-7.097201562572778,7.097201562572778,6.993952981978668
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,118.719189,128.62848025131078,9.909291251310776,9.909291251310776,8.346831994708772
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,119.499004,128.1462856237446,8.647281623744604,8.647281623744604,7.23627924442333
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,127.702458,136.96297469798765,9.260516697987654,9.260516697987654,7.251635436796098
lightgbm_individual_selection,no_exog_p1,no_exog,"{'n_estimators': 300, 'learning_rate': 0.03, 'max_depth': 3, 'num_leaves': 15, 'min_child_samples': 8, 'subsample': 0.9, 'colsample_bytree': 0.9}",product_name; group_name; quarter_num; time_idx; target_lag1; target_lag2; target_lag4; target_roll4_mean; target_roll4_std; target_yoy_diff,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.987129,125.40445083213547,3.417321832135471,3.417321832135471,2.8013790144495254
