model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,best_feature_set,model_params,used_exog,error,abs_error,ape_%
prophet_individual,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,116.456334,103.32114711930113,core_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4,-13.135186880698868,13.135186880698868,11.279066092445317
prophet_individual,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,129.793372,126.09193638589016,core_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4,-3.7014356141098403,3.7014356141098403,2.8517909328296365
prophet_individual,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,107.121971,91.5106966545531,core_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4,-15.611274345446901,15.611274345446901,14.573363615057925
prophet_individual,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,104.309186,111.85712578219228,core_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4,7.547939782192287,7.547939782192287,7.2361218332125485
prophet_individual,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.114583,114.92563568268868,core_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4,-2.1889473173113174,2.1889473173113174,1.8690646896734604
prophet_individual,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,131.022371,135.752870102386,core_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4,4.7304991023860055,4.7304991023860055,3.6104514567104005
prophet_individual,S_макаронные_изделия,Макаронные изделия,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,116.14576,111.2172959372613,core_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4,-4.928464062738698,4.928464062738698,4.243343935016395
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,80.93838,79.33322887726352,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-1.6051511227364728,1.6051511227364728,1.9831767361003183
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,83.74276,86.63276132242756,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,2.890001322427551,2.890001322427551,3.451046182890976
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,82.983791,88.93344850015899,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,5.949657500158992,5.949657500158992,7.169662205669771
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,93.722523,84.81358502263951,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-8.90893797736048,8.90893797736048,9.505653168727095
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,79.163725,77.930135839507,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-1.233589160492997,1.233589160492997,1.558275789186268
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,77.572755,80.52959303430791,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,2.956838034307907,2.956838034307907,3.8116965606132034
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,77.154287,83.09307562992771,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,5.938788629927714,5.938788629927714,7.697289238027323
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,101.476255,80.78056216780311,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-20.695692832196883,20.695692832196883,20.394616289492436
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,76.485111,74.40944500595502,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-2.075665994044982,2.075665994044982,2.7138170644022233
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,75.479866,77.73613673392498,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,2.2562707339249783,2.2562707339249783,2.9892352139641827
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,73.741026,79.11291355665153,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,5.371887556651529,5.371887556651529,7.284801755608241
prophet_individual,S_маргариновая_продукция,Маргариновая продукция,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,100.810088,81.35297337755705,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-19.457114622442944,19.457114622442944,19.30076146986693
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.998664,103.35574475070825,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-15.64291924929175,15.64291924929175,13.145457876141997
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.67906,106.60823222443493,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-15.070827775565078,15.070827775565078,12.385720086566314
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,127.054638,113.31959357487283,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-13.735044425127171,13.735044425127171,10.810344778698413
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,115.226917,104.66574373863942,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-10.56117326136058,10.56117326136058,9.165543552085646
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,118.719189,115.96758982741817,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-2.751599172581834,2.751599172581834,2.317737507945606
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,119.499004,121.51172892288916,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,2.012724922889163,2.012724922889163,1.6843026766057085
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,127.702458,130.60189276839336,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,2.8994347683933626,2.8994347683933626,2.2704612063092497
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.987129,119.48168596673733,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-2.505443033262665,2.505443033262665,2.053858512616249
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,128.948864,129.04580967506394,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,0.09694567506394947,0.09694567506394947,0.07518148827115645
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,128.003438,128.16625339501564,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,0.1628153950156559,0.1628153950156559,0.12719611094793867
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,142.849168,139.16239057719946,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-3.6867774228005317,3.6867774228005317,2.5808882714672388
prophet_individual,S_молоко_питьевое,Молоко питьевое,G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,134.704368,128.3254633922211,realization_lag4,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",physical_volume_index_lag4,-6.378904607778878,6.378904607778878,4.735484604165826
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,94.07403,89.71212012122052,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-4.361909878779471,4.361909878779471,4.636678027697412
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,91.855196,82.33265943870842,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-9.522536561291588,9.522536561291588,10.366900269083947
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,99.87604,96.67244236745412,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-3.203597632545879,3.203597632545879,3.207573740955167
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,119.86222,108.85175174557388,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-11.010468254426115,11.010468254426115,9.185937198915651
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,96.945418,93.80946263813281,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-3.1359553618671896,3.1359553618671896,3.2347638769964244
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,90.565135,87.77628277126176,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-2.788852228738236,2.788852228738236,3.0793883636768564
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,100.63415,101.86822559497946,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,1.2340755949794584,1.2340755949794584,1.2262990197457408
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,121.502274,115.32973762494747,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-6.17253637505253,6.17253637505253,5.080181770962188
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,98.544241,95.65824067270862,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-2.8860003272913843,2.8860003272913843,2.9286341829872984
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,91.355099,90.32192807400311,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-1.0331709259968846,1.0331709259968846,1.1309395286155672
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,102.051877,103.24283963021932,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,1.1909626302193175,1.1909626302193175,1.1670168792871074
prophet_individual,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,126.18717,118.53303508898009,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-7.654134911019909,7.654134911019909,6.065699794218311
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,103.47443,108.97265170100306,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,5.498221701003061,5.498221701003061,5.3136042411666935
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,118.749032,118.58801439526,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,-0.16101760473999605,0.16101760473999605,0.13559487772497889
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,111.782558,111.36102967425994,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,-0.4215283257400557,0.4215283257400557,0.37709668957482234
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,150.445986,138.482384028617,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,-11.963601971383014,11.963601971383014,7.952091172032342
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,111.705285,109.5559724459519,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,-2.149312554048109,2.149312554048109,1.9240920911200474
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,123.067904,121.09366229414364,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,-1.9742417058563575,1.9742417058563575,1.604188940973885
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,111.3283,113.26419470441937,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,1.9358947044193684,1.9358947044193684,1.7389061940399415
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,139.56489,142.4202169231072,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,2.8553269231072136,2.8553269231072136,2.0458776724627614
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,106.372638,110.6200441015998,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,4.2474061015998075,4.2474061015998075,3.992949861410608
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.025071,121.99535673679209,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,4.970285736792093,4.970285736792093,4.247197369179202
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,110.672012,113.9545297349198,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,3.282517734919807,3.282517734919807,2.9659872226049413
prophet_individual,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,139.24154,143.37073278568536,realization_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",physical_volume_index_lag4,4.129192785685376,4.129192785685376,2.965489167733549
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,90.48046796139165,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-4.725010038608346,4.725010038608346,4.962960260131614
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,95.02385076030366,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-7.260636239696339,7.260636239696339,7.098472556934602
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,98.08559684174608,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-5.808822158253918,5.808822158253918,5.591081998595052
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,111.76154903036397,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-1.8380589696360374,1.8380589696360374,1.6180152396617753
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,93.38066752312501,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-4.973278476874981,4.973278476874981,5.056511384784685
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,97.91987714449016,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-3.1238508555098434,3.1238508555098434,3.0915831366691493
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,101.83087013771784,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-0.7335128622821685,0.7335128622821685,0.7151730852631059
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,114.1813673207158,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,2.4718613207157887,2.4718613207157887,2.2127582595484654
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,94.7192844466539,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,0.5104134466538994,0.5104134466538994,0.5417891555604136
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,99.04095861951328,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-0.10423438048673006,0.10423438048673006,0.10513306528812753
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,102.62794106290535,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,1.1698140629053455,1.1698140629053455,1.153001831884148
prophet_individual,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,114.75849376550642,no_exog,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",,-0.04785423449358461,0.04785423449358461,0.04168256836597974
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,113.92112704820934,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-23.513792951790663,23.513792951790663,17.109038191887958
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,104.83746788643272,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-26.49593311356729,26.49593311356729,20.174557966078474
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,125.72295772992301,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-12.938543270076977,12.938543270076977,9.331027846061597
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,150.33163075493417,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,3.7375317549341673,3.7375317549341673,2.5495785849703045
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,124.89261159081377,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-22.808488409186225,22.808488409186225,15.442328059294228
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,115.47854003606354,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-25.71758096393647,25.71758096393647,18.214084623427063
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,135.67904602816282,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-8.771136971837194,8.771136971837194,6.07208436131728
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,156.31475736812536,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,12.755939368125354,12.755939368125354,8.885514345851854
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,134.7694963946227,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,0.2693933946227105,0.2693933946227105,0.20029233332461502
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,126.01015285107451,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,4.711299851074514,4.711299851074514,3.88404319954659
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,146.218314,143.50882084908523,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,-2.709493150914767,2.709493150914767,1.8530463638876096
prophet_individual,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,155.955701,161.30557404565167,no_exog,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",,5.3498730456516626,5.3498730456516626,3.430379916442851
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.340545,116.6646736187119,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,0.3241286187118959,0.3241286187118959,0.27860331813977307
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,108.933539,112.52622283352218,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,3.5926838335221873,3.5926838335221873,3.2980511479776555
prophet_individual,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,118.1320778746033,price_lag4,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4,-12.57485712539669,12.57485712539669,9.620650293266147
