model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,model_params,used_exog,error,abs_error,ape_%
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,101.07161901110868,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-12.527988988891323,12.527988988891323,11.028197376254436
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,90.80471016845742,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-4.400767831542581,4.400767831542581,4.622389303630806
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,95.52604208010156,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-6.758444919898437,6.758444919898437,6.607497498519435
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,99.48933318072584,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-4.405085819274163,4.405085819274163,4.239963861075313
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,113.36135390562501,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-0.23825409437499445,0.23825409437499445,0.20973144060056478
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,85.54743220309825,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-9.658045796901746,9.658045796901746,10.14442235866065
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,87.44993497698012,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-14.834552023019882,14.834552023019882,14.50322767226655
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,91.8998394713216,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-11.9945795286784,11.9945795286784,11.544970022574939
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,104.06219444109624,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-9.537413558903765,9.537413558903765,8.39563949807271
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,100.10631719610592,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,1.7523711961059263,1.7523711961059263,1.7816989224874884
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,98.27228574342169,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-2.771442256578311,2.771442256578311,2.742814731240232
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,103.4880671602854,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,0.92368416028539,0.92368416028539,0.9005895938411582
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,113.89270988367758,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,2.183203883677578,2.183203883677578,1.9543581937221868
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,101.92258156610413,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,3.5686355661041347,3.5686355661041347,3.6283603365584693
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,99.74180163880754,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-1.3019263611924572,1.3019263611924572,1.288478153926048
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,101.28367958148982,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-1.2807034185101855,1.2807034185101855,1.2486824188375272
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,112.25701359780899,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,0.5475075978089876,0.5475075978089876,0.49011728492379836
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,96.94303481795751,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-1.410911182042483,1.410911182042483,1.4345242254362451
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,101.63189426795809,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,0.588166267958087,0.588166267958087,0.5820908230524581
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,105.58104098819075,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,3.016657988190744,3.016657988190744,2.9412334964182874
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,113.12531932210898,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,1.4158133221089741,1.4158133221089741,1.2674063048036164
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,100.90922083186756,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,6.700349831867555,6.700349831867555,7.112228138120407
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,104.76923717658225,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,5.624044176582245,5.624044176582245,5.672533389069347
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,108.33069826505482,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,6.872571265054816,6.872571265054816,6.773800648867503
seasonal_naive_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,116.39385929439976,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,1.5875112943997607,1.5875112943997607,1.382773097529207
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,95.1183629822835,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,0.9094919822834981,0.9094919822834981,0.9653995134741591
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,102.87603822380629,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,3.730845223806284,3.730845223806284,3.7630117113255137
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,105.31738836205808,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,3.859261362058078,3.859261362058078,3.803797168518672
sarimax_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,122.35075953970886,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,7.544411539708861,7.544411539708861,6.571423680952608
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,98.26817416467189,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,4.0593031646718885,4.0593031646718885,4.308833256978409
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,100.6470701219616,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,1.5018771219615985,1.5018771219615985,1.5148259603081295
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,102.99602342610274,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,1.5378964261027335,1.5378964261027335,1.5157942212975541
prophet_exog,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,107.5581951411209,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-7.248152858879095,7.248152858879095,6.313372897184305
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,133.5779691908259,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-3.8569508091740943,3.8569508091740943,2.806383420730404
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,141.83856909817183,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,10.505168098171822,10.505168098171822,7.998854836761458
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,147.99663599984206,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,9.335134999842069,9.335134999842069,6.732319304579049
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,124.53602696649838,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-22.058072033501617,22.058072033501617,15.047039535678456
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,140.09568737980825,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,2.6607673798082487,2.6607673798082487,1.9360198847630925
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,131.84807013978667,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,0.5146691397866618,0.5146691397866618,0.39187985376748286
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,147.40354306188135,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,8.742042061881364,8.742042061881364,6.304592117376087
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,158.32956276216626,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,11.735463762166262,11.735463762166262,8.005413479956148
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,103.82826368031542,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-33.60665631968459,33.60665631968459,24.452778318410335
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,96.81647738048976,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-34.51692361951025,34.51692361951025,26.28190799651206
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,110.83958714966566,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-27.821913850334326,27.821913850334326,20.06462763614129
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,129.4547862054311,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-17.139312794568895,17.139312794568895,11.691679891268267
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,163.35479818085204,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,15.653698180852047,15.653698180852047,10.598227217571194
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,151.20740303154403,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,10.011282031544027,10.011282031544027,7.090337865261913
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,159.37859555776913,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,14.928412557769121,14.928412557769121,10.334644268168992
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,160.45662913030995,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,16.897811130309947,16.897811130309947,11.770653566059556
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,146.61335696758198,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-1.0877430324180182,1.0877430324180182,0.7364488364799031
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,144.99261874593068,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,3.7964977459306795,3.7964977459306795,2.6888116465541425
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,146.41601387375522,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,1.965830873755209,1.965830873755209,1.3609057689841826
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,164.52388908230304,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,20.96507108230304,20.96507108230304,14.603819796219723
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,133.66254171965264,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-14.03855828034736,14.03855828034736,9.504708008503226
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,118.90418897952588,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-22.29193202047412,22.29193202047412,15.787920987201993
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,136.34100712151218,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-8.109175878487832,8.109175878487832,5.613821810449235
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,149.0176271676019,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,5.458809167601885,5.458809167601885,3.8024896301402293
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,155.53814820308116,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,21.038045203081168,21.038045203081168,15.641657317601585
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,141.03009614284053,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,19.73124314284054,19.73124314284054,16.26663620870392
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,146.218314,166.51894567029714,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,20.30063167029715,20.30063167029715,13.883781801982172
seasonal_naive_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,155.955701,173.37873701027857,seasonal naive + Ridge residual correction,consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,17.423036010278565,17.423036010278565,11.17178525604432
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,140.88973877529628,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,6.389635775296284,6.389635775296284,4.750654930945506
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,139.3845974710064,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,18.085744471006407,18.085744471006407,14.91007047775333
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,146.218314,144.35225444228425,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-1.8660595577157437,1.8660595577157437,1.276214659208657
sarimax_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,155.955701,156.04514008968175,"{'order': (1, 1, 0), 'seasonal_order': (1, 0, 1, 4)}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,0.08943908968174696,0.08943908968174696,0.057349035083845354
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,135.67057612207793,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,1.1704731220779365,1.1704731220779365,0.8702395730343319
prophet_exog,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,119.48965087878383,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",consumer_price_index_lag4; income_index_lag4; stock_days_mean_lag4; stock_value_mean_thousand_rub_lag4; physical_volume_index_lag4,-1.8092021212161598,1.8092021212161598,1.491524508658099
