sales_product_code,sales_product_name,product_group_code,product_group_name,period_end,year,quarter,sales_quarter_thousand_rub,sales_cumulative_thousand_rub,sales_region,sales_region_scope,sales_value_index,physical_volume_cumulative_yoy_index,physical_region,physical_region_scope,consumer_price_index,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,n_price_products,n_price_products_observed,n_price_products_interpolated,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,buy_ability_group_mean,n_buy_ability_products,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2017-03-31,2017,1,318147374.6,318147374.6,Российская Федерация,RF_total,100.0,101.35,Российская Федерация,RF_total,105.62792399836982,2.0916272273938,5.6279239983698215,10,7,0,27617.0,Российская Федерация,RF_total,100.0,,,36.86333333333334,37.18,3,Российская Федерация,RF_total,-2.132743362831846,-3.8347826086956527,,,94.67193542641556,100.0,,,
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2017-06-30,2017,2,373643153.6,691790528.2,Российская Федерация,RF_total,117.44341881487271,106.04,Российская Федерация,RF_total,106.86537212692583,1.1715160932019408,5.427470662242362,10,7,0,31142.0,Российская Федерация,RF_total,112.76387732193938,12.763877321939376,,36.10666666666667,35.34,3,Российская Федерация,RF_total,-2.052626819784797,-4.982456140350866,,,109.89847925236546,116.08348214005282,100.0,,
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2017-09-30,2017,3,421984581.0999999,1113775109.3,Российская Федерация,RF_total,132.63808372787994,108.96,Российская Федерация,RF_total,108.1244545404928,1.1781949461342256,5.051322933021485,10,7,0,31160.0,Российская Федерация,RF_total,112.82905456783864,0.057799755956589,,35.21666666666667,35.56,3,Российская Федерация,RF_total,-2.4649187592319044,-5.669642857142854,,,122.67167893846506,129.57554779664613,116.08348214005282,100.0,
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2017-12-31,2017,4,521008272.3,1634783381.6,Российская Федерация,RF_total,163.76318457917583,111.9,Российская Федерация,RF_total,109.37740770123452,1.1588064569356904,5.715582692938681,10,7,0,37029.0,Российская Федерация,RF_total,134.08045768910452,18.835044929396677,,35.69,32.0,3,Российская Федерация,RF_total,1.3440605773781256,-5.24778761061947,,,149.72304429311086,158.14934343397277,129.57554779664613,116.08348214005282,
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2018-03-31,2018,1,379426655.7,379426655.7,Российская Федерация,RF_total,119.2612876900352,116.45,Российская Федерация,RF_total,108.97445914288544,-0.368402000758472,3.1682295910381297,10,7,0,28848.0,Российская Федерация,RF_total,104.4573994278886,-22.09349428826055,4.457399427888609,37.98666666666667,37.22,3,Российская Федерация,RF_total,6.435042495563681,3.0472917985351344,,,109.4396692840309,115.59885069540346,158.14934343397277,129.57554779664613,100.0
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2018-06-30,2018,2,426230117.50000006,805656773.2,Российская Федерация,RF_total,133.9725396244084,112.81,Российская Федерация,RF_total,112.90378958009178,3.605735204479688,5.650490269190311,10,7,0,32320.0,Российская Федерация,RF_total,117.02936597023572,12.035496394897384,3.782672917603236,36.91333333333333,35.89,3,Российская Федерация,RF_total,-2.825552825552835,2.234121122599708,,,118.66079971511572,125.33893933894026,115.59885069540346,158.14934343397277,116.08348214005282
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2018-09-30,2018,3,475474006.3,1281130779.5,Российская Федерация,RF_total,149.45086593840463,111.16,Российская Федерация,RF_total,116.59621051486133,3.2704136402349926,7.835189560374456,10,7,0,32536.0,Российская Федерация,RF_total,117.81149292102693,0.6683168316831578,4.41591784338895,35.906666666666666,36.44,3,Российская Федерация,RF_total,-2.727108542532064,1.9592995740653096,,,128.1781502833282,135.39191916379016,125.33893933894026,115.59885069540346,129.57554779664613
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2018-12-31,2018,4,631324153.0999999,1912454932.6,Российская Федерация,RF_total,198.43764352723335,107.59,Российская Федерация,RF_total,118.1011964795858,1.290767476986443,7.975859879748093,10,7,0,38868.0,Российская Федерация,RF_total,140.7393996451461,19.461519547578064,4.966377703961755,36.36333333333334,33.01,3,Российская Федерация,RF_total,1.2718158187894568,1.8866162323713631,,,168.0233981046365,177.4796272494438,135.39191916379016,125.33893933894026,158.14934343397277
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2019-03-31,2019,1,411005803.2,411005803.2,Российская Федерация,RF_total,129.1872371151102,102.01,Российская Федерация,RF_total,120.9827525743284,2.439904235212964,11.019365019924445,10,7,0,30075.0,Российская Федерация,RF_total,108.90031502335518,-22.622723062673668,4.253327787021632,39.06666666666667,38.37,3,Российская Федерация,RF_total,7.434228618571814,2.8431028431028293,,,106.78153238061036,112.79111586728578,177.4796272494438,135.39191916379016,115.59885069540346
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2019-06-30,2019,2,482319689.00000006,893325492.2,Российская Федерация,RF_total,151.60259914337198,104.98,Российская Федерация,RF_total,121.02721656423834,0.0367523378033807,7.194999401135216,10,7,0,34424.0,Российская Федерация,RF_total,124.6478618242387,14.460515378221109,6.509900990099005,37.65,36.07,3,Российская Федерация,RF_total,-3.626279863481241,1.9956655228462905,,,125.2632287572316,132.31294806959272,112.79111586728578,177.4796272494438,125.33893933894026
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2019-09-30,2019,3,538644806.0999999,1431970298.3,Российская Федерация,RF_total,169.3066952940368,106.05,Российская Федерация,RF_total,122.14226798616016,0.9213228673485618,4.756636126344715,10,7,0,35009.0,Российская Федерация,RF_total,126.7661223159648,1.6993957703927531,7.60081140890092,37.38,38.36,3,Российская Федерация,RF_total,-0.7171314741035717,4.103230597846275,,,138.61433726875026,146.41544682107954,132.31294806959272,112.79111586728578,135.39191916379016
S_автомобили_легковые,Автомобили легковые,G10,Топливо и транспортные товары,2019-12-31,2019,4,641278083.69,2073248381.99,Российская Федерация,RF_total,201.56636040019677,103.96,Российская Федерация,RF_total,123.00814005170598,0.7089045256994497,4.154863556330146,10,7,0,41481.0,Российская Федерация,RF_total,150.20096317485607,18.48667485503728,6.7227539364001165,38.60666666666666,35.1,3,Российская Федерация,RF_total,3.2816122703762884,6.169218076817273,,,163.86424533812897,173.08640052626114,146.41544682107954,132.31294806959272,177.4796272494438
