product_group_code,product_group_name,period_end,year,quarter,consumer_price_index,consumer_price_index_observed_mean,n_price_products,n_price_products_observed,n_price_products_interpolated,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,consumer_price_index_lag1,consumer_price_index_lag2,consumer_price_index_lag4,sales_quarter_thousand_rub,sales_cumulative_thousand_rub,n_sales_products,sales_region,sales_region_scope,sales_value_index,sales_value_growth_qoq_pct,sales_value_growth_yoy_pct,physical_volume_cumulative_yoy_index,n_physical_products,physical_volume_cumulative_yoy_index_lag1,physical_volume_cumulative_yoy_index_lag2,physical_volume_cumulative_yoy_index_lag4,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_value_mean_thousand_rub,stock_value_last_thousand_rub,stock_value_months_available,stock_value_region,stock_value_region_scope,stock_value_qoq_pct,stock_value_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4,buy_ability_group_mean,n_buy_ability_products,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4,is_price_interpolated_2021,shock_2022_q1,shock_2022_q2,shock_2022_h2,post_2022,quarter_sin,quarter_cos
G05,"Бакалея, масло, сахар, чай, соль",2025-06-30,2025,2,179.7685507801837,179.7685507801837,8,6,0,2.540218999211308,10.946960726126353,175.31516173333546,167.46046814576871,162.0310728690839,1121257875.3,2233885891.3,8.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,189.32449803007506,0.7756284378875433,13.061351684433165,100.06343838789536,8.0,100.10387259374205,102.6066608873363,103.05397767913793,71690.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,259.58648658435027,12.951000472664242,20.4590516517122,3278641914.6666665,3233575876.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.7924611427621908,9.106499976136861,37.39666666666667,36.31,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-6.117154811715486,0.8630765081363068,178.7181180217282,95.93539429600001,3.0,-3.9399796647416885,9.365451482760356,186.0483866211828,190.86515866873162,163.41368832542162,881.1428571428571,7.0,105.31569465761346,106.89311128467887,108.76481953564485,133.06452460002578,104.89407426063515,0,0,0,0,1,1.2246467991473532e-16,-1.0
G05,"Бакалея, масло, сахар, чай, соль",2025-09-30,2025,3,180.96125655778667,180.96125655778667,8,6,0,0.6634674265474816,10.000414969635774,179.7685507801837,175.31516173333546,164.5096126298603,1200184152.49,3434070043.79,8.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,202.65120737994815,7.039083419492842,12.011295047274118,100.41402012687509,8.0,100.06343838789536,100.10387259374205,102.60000958481046,73038.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,264.46753811058403,1.8803180359882932,16.993704848708123,3212292384.523333,3258750893.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.023689438194687,4.585896957139313,36.013333333333335,36.81,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.699081914609148,-1.991200616863975,173.54221878902044,96.57298151026667,3.0,-2.8961245172011485,3.8594977123398655,178.7181180217282,186.0483866211828,167.09325830718066,881.1428571428571,7.0,111.98596386582626,113.6632876680781,106.89311128467887,108.76481953564485,111.62275023268684,0,0,0,0,1,-1.0,-1.8369701987210297e-16
G05,"Бакалея, масло, сахар, чай, соль",2025-12-31,2025,4,181.38999500535098,181.38999500535098,8,6,0,0.23692278431288738,8.318098601908286,180.96125655778667,179.7685507801837,167.46046814576871,1410948798.8399997,4845018842.63,8.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,238.23883780084816,17.56102560700623,8.516204541664262,100.59051050314868,8.0,100.41402012687509,100.06343838789536,102.6066608873363,91180.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,330.1589600608321,24.83912483912485,13.062024154948793,3386222179.633333,3372579020.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,5.4145069716562855,1.3485848045208249,35.63,32.21,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0644205849685284,-3.8066954643628415,172.97026976930496,99.29931680556668,3.0,-0.3295734166052222,-9.375670774195777,173.54221878902044,178.7181180217282,190.86515866873162,881.1428571428571,7.0,131.3406716802766,133.30788995664042,113.6632876680781,106.89311128467887,133.06452460002578,0,0,0,0,1,-2.4492935982947064e-16,1.0
G05,"Бакалея, масло, сахар, чай, соль",2026-03-31,2026,1,183.40121059264837,183.40121059264837,8,6,0,1.10877977985393,4.612292958216724,181.38999500535098,180.96125655778667,175.31516173333546,,,,,,,,,,,,,,,,,,,,3305505359.425,3301500672.51,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.3836835247790233,0.0203925658968096,39.825,37.9,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,11.773786135279263,-0.020920502092047766,180.03975225221703,104.82179493866666,3.0,4.0871084333399255,-3.2296084250384216,172.97026976930496,173.54221878902044,186.0483866211828,,,,,133.30788995664042,113.6632876680781,108.76481953564485,0,0,0,0,1,1.0,6.123233995736766e-17
G05,"Бакалея, масло, сахар, чай, соль",2026-06-30,2026,2,184.96294312638963,184.96294312638963,8,6,0,0.8515388359185971,2.8894889143082247,183.40121059264837,181.38999500535098,179.7685507801837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.30788995664042,106.89311128467887,0,0,0,0,1,1.2246467991473532e-16,-1.0
G07,"Товары для дома, гигиены и бытовая химия",2016-03-31,2016,1,100.0,100.0,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1157603421.4199998,1180717380.08,3.0,Российская Федерация,RF_total,,,38.333333333333336,38.0,3.0,Российская Федерация,RF_total,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.0,6.123233995736766e-17
G07,"Товары для дома, гигиены и бытовая химия",2016-06-30,2016,2,103.05511182911215,103.05511182911215,8,3,0,3.055111829112156,,100.0,,,,,,,,,,,,,,,,,,,,,,1175455695.6666667,1175858078.8,3.0,Российская Федерация,RF_total,1.542175318104011,,38.0,38.0,3.0,Российская Федерация,RF_total,-0.8695652173913104,,,,,,,,,,,,,,,,,0,0,0,0,0,1.2246467991473532e-16,-1.0
G07,"Товары для дома, гигиены и бытовая химия",2016-09-30,2016,3,104.73259061278436,104.73259061278436,8,3,0,1.6277492245642788,,103.05511182911215,100.0,,,,,,,,,,,,,,,,,,,,,1204476575.0,1237298511.3,3.0,Российская Федерация,RF_total,2.4689045652948938,,37.333333333333336,38.0,3.0,Российская Федерация,RF_total,-1.754385964912275,,,,,,,,,,,,,,,,,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G07,"Товары для дома, гигиены и бытовая химия",2016-12-31,2016,4,105.9923767646862,105.9923767646862,8,3,0,1.2028597254502227,,104.73259061278436,103.05511182911215,,,,,,,,,,,,,,,,,,,,,1339932513.3666666,1395382949.1,3.0,Российская Федерация,RF_total,11.246041739472323,,37.666666666666664,34.0,3.0,Российская Федерация,RF_total,0.8928571428571397,,,,,,,,,,,,,,,,,0,0,0,0,0,-2.4492935982947064e-16,1.0
G07,"Товары для дома, гигиены и бытовая химия",2017-03-31,2017,1,106.91467411257982,106.91467411257982,8,3,0,0.8701544168041586,6.914674112579822,105.9923767646862,104.73259061278436,100.0,164008921.69,164008921.69,3.0,Российская Федерация,RF_total,100.0,,,99.88266332917624,3.0,,,,27617.0,Российская Федерация,RF_total,100.0,,,1318029619.0,1371478667.7,3.0,Российская Федерация,RF_total,-1.6346266806851473,13.858476453292589,36.86333333333334,37.18,3.0,Российская Федерация,RF_total,-2.132743362831846,-3.8347826086956527,,,,,,,,,,,93.53253033788538,100.0,,,,0,0,0,0,0,1.0,6.123233995736766e-17
G07,"Товары для дома, гигиены и бытовая химия",2017-06-30,2017,2,107.96266489586351,107.96266489586351,8,3,0,0.9802122973130656,4.762066606544613,106.91467411257982,105.9923767646862,103.05511182911215,154949024.41,318957946.1,3.0,Российская Федерация,RF_total,94.4759729003496,-5.524027099650397,,102.57161522490608,3.0,99.88266332917624,,,31142.0,Российская Федерация,RF_total,112.76387732193938,12.763877321939376,,1356238062.3333333,1351455494.3,3.0,Российская Федерация,RF_total,2.898906275135338,15.379768657646832,36.10666666666667,35.34,3.0,Российская Федерация,RF_total,-2.0526268197847974,-4.982456140350866,,,,,,,,,,,87.50800380064476,93.5588970858833,100.0,,,0,0,0,0,0,1.2246467991473532e-16,-1.0
G07,"Товары для дома, гигиены и бытовая химия",2017-09-30,2017,3,108.2327600634007,108.2327600634007,8,3,0,0.25017460230136734,3.34200598890666,107.96266489586351,106.91467411257982,104.73259061278436,160548861.59999996,479506807.6999999,3.0,Российская Федерация,RF_total,97.89032202983444,3.6139867361685507,,101.88962054130194,3.0,102.57161522490608,99.88266332917624,,31160.0,Российская Федерация,RF_total,112.82905456783865,0.05779975595658904,,1396551504.11,1428069314.2,3.0,Российская Федерация,RF_total,2.972445833536752,15.946755054991414,35.21666666666667,35.56,3.0,Российская Федерация,RF_total,-2.4649187592319044,-5.669642857142854,,,,,,,,,,,90.44426287613116,96.69818890754064,93.5588970858833,100.0,,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G07,"Товары для дома, гигиены и бытовая химия",2017-12-31,2017,4,108.77014563349358,108.77014563349358,8,3,0,0.4965091620855677,2.6207251442000423,108.2327600634007,107.96266489586351,105.9923767646862,253683384.2,733190191.9,3.0,Российская Федерация,RF_total,154.67657587524255,58.01007971768766,,104.37470165753963,3.0,101.88962054130194,102.57161522490608,,37029.0,Российская Федерация,RF_total,134.08045768910452,18.835044929396673,,1525051331.0666666,1581173863.0,3.0,Российская Федерация,RF_total,9.201223626804778,13.815532935675767,35.69,32.0,3.0,Российская Федерация,RF_total,1.3440605773781256,-5.24778761061947,,,,,,,,,,,142.20499106108855,152.03800276478609,96.69818890754064,93.5588970858833,,0,0,0,0,0,-2.4492935982947064e-16,1.0
G07,"Товары для дома, гигиены и бытовая химия",2018-03-31,2018,1,109.05047487473722,109.05047487473722,8,3,0,0.2577262718652662,1.9976684958216584,108.77014563349358,108.2327600634007,106.91467411257982,181019500.5,181019500.5,3.0,Российская Федерация,RF_total,110.37173992409535,-28.643532933443105,10.371739924095348,107.86698445917986,3.0,104.37470165753963,101.88962054130194,99.88266332917624,28848.0,Российская Федерация,RF_total,104.4573994278886,-22.09349428826055,4.457399427888609,1467832262.2399998,1497028707.52,3.0,Российская Федерация,RF_total,-3.75194379763244,11.365650747185496,37.98666666666667,37.22,3.0,Российская Федерация,RF_total,6.435042495563681,3.0472917985351344,,,,,,,,,,,101.21160870768864,108.21006161392476,152.03800276478609,96.69818890754064,100.0,0,0,0,0,0,1.0,6.123233995736766e-17
G07,"Товары для дома, гигиены и бытовая химия",2018-06-30,2018,2,109.36504675927267,109.36504675927267,8,3,0,0.28846447931272223,1.298950766694995,109.05047487473722,108.77014563349358,107.96266489586351,169497634.9,350517135.40000004,3.0,Российская Федерация,RF_total,103.346594290995,-6.364985854106919,9.389288216170977,106.13608579829216,3.0,107.86698445917986,104.37470165753963,102.57161522490608,32320.0,Российская Федерация,RF_total,117.02936597023572,12.035496394897383,3.782672917603236,1492273891.7600002,1488589027.13,3.0,Российская Федерация,RF_total,1.6651514037919535,10.03037985769437,36.913333333333334,35.89,3.0,Российская Федерация,RF_total,-2.825552825552835,2.234121122599708,,,,,,,,,,,94.49691409950648,101.03106775593184,108.21006161392476,152.03800276478609,93.5588970858833,0,0,0,0,0,1.2246467991473532e-16,-1.0
G07,"Товары для дома, гигиены и бытовая химия",2018-09-30,2018,3,109.81134643350039,109.81134643350039,8,3,0,0.40808255238082847,1.458510684911829,109.36504675927267,109.05047487473722,108.2327600634007,213463619.39999998,563980754.8,3.0,Российская Федерация,RF_total,130.1536631058866,25.938995860289715,32.95866272277574,107.27556255613176,3.0,106.13608579829216,107.86698445917986,101.88962054130194,32536.0,Российская Федерация,RF_total,117.81149292102691,0.6683168316831578,4.41591784338895,1537062112.8333333,1561351681.1,3.0,Российская Федерация,RF_total,3.00134052606853,10.061255049299355,35.906666666666666,36.44,3.0,Российская Федерация,RF_total,-2.727108542532064,1.9592995740653096,,,,,,,,,,,118.5247857649256,126.72038844320359,101.03106775593184,108.21006161392476,96.69818890754064,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G07,"Товары для дома, гигиены и бытовая химия",2018-12-31,2018,4,110.77943787017243,110.77943787017243,8,3,0,0.8815950884076384,1.8472828412396058,109.81134643350039,109.36504675927267,108.77014563349358,239913218.59999996,803893973.4,3.0,Российская Федерация,RF_total,146.28059018244738,12.390682437758759,-5.428091257700918,106.55146985879334,3.0,107.27556255613176,106.13608579829216,104.37470165753963,38868.0,Российская Федерация,RF_total,140.7393996451461,19.461519547578064,4.966377703961755,1699537940.0666666,1779708453.8,3.0,Российская Федерация,RF_total,10.570544018799243,11.44135973954128,36.36333333333334,33.01,3.0,Российская Федерация,RF_total,1.2718158187894568,1.8866162323713631,,,,,,,,,,,132.04669837184082,141.17729724067485,126.72038844320359,101.03106775593184,152.03800276478609,0,0,0,0,0,-2.4492935982947064e-16,1.0
G07,"Товары для дома, гигиены и бытовая химия",2019-03-31,2019,1,112.98394646510991,112.98394646510991,8,3,0,1.9899979972104909,3.607019221962071,110.77943787017243,109.81134643350039,109.05047487473722,204214595.20000002,204214595.20000002,3.0,Российская Федерация,RF_total,124.51432098675363,-14.87980679360531,12.813588942590194,102.11773506914845,3.0,106.55146985879334,107.27556255613176,107.86698445917986,30075.0,Российская Федерация,RF_total,108.90031502335518,-22.622723062673668,4.253327787021632,1666606340.3766668,1712699862.86,3.0,Российская Федерация,RF_total,-1.9376795841761552,13.542015886292468,39.06666666666667,38.37,3.0,Российская Федерация,RF_total,7.434228618571814,2.8431028431028293,,,,,,,,,,,110.20532109418251,117.82565990256741,141.17729724067485,126.72038844320359,108.21006161392476,0,0,0,0,0,1.0,6.123233995736766e-17
G07,"Товары для дома, гигиены и бытовая химия",2019-06-30,2019,2,115.0197693800867,115.0197693800867,8,3,0,1.801869184668159,5.170502631668827,112.98394646510991,110.77943787017243,109.36504675927267,195538253.6,399752848.8,3.0,Российская Федерация,RF_total,119.22415657947857,-4.2486393254619,15.36341124486096,102.79172964705765,3.0,102.11773506914845,106.55146985879334,106.13608579829216,34424.0,Российская Федерация,RF_total,124.6478618242387,14.460515378221107,6.509900990099005,1688924434.0933332,1666251657.78,3.0,Российская Федерация,RF_total,1.3391340939950203,13.177912139265647,37.65,36.07,3.0,Российская Федерация,RF_total,-3.626279863481241,1.9956655228462905,,,,,,,,,,,103.6553604845949,110.82279086232447,117.82565990256741,141.17729724067485,101.03106775593184,0,0,0,0,0,1.2246467991473532e-16,-1.0
G07,"Товары для дома, гигиены и бытовая химия",2019-09-30,2019,3,116.05700710426531,116.05700710426531,8,3,0,0.9017908223681204,5.687627803149797,115.0197693800867,112.98394646510991,109.81134643350039,200673621.9,600426470.6999999,3.0,Российская Федерация,RF_total,122.35530837724882,2.62627296984308,-5.991652130676828,101.92941591104555,3.0,102.79172964705765,102.11773506914845,107.27556255613176,35009.0,Российская Федерация,RF_total,126.76612231596481,1.6993957703927531,7.60081140890092,1735107394.0666666,1786521997.8,3.0,Российская Федерация,RF_total,2.734459816026402,12.884663513582284,37.38,38.36,3.0,Российская Федерация,RF_total,-0.7171314741035717,4.103230597846275,,,,,,,,,,,105.42690306266913,112.71682983643814,110.82279086232447,117.82565990256741,126.72038844320359,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G07,"Товары для дома, гигиены и бытовая химия",2019-12-31,2019,4,116.94416244673901,116.94416244673901,8,3,0,0.7644134245825329,5.564863565918543,116.05700710426531,115.0197693800867,110.77943787017243,250242557.38000008,850669028.08,3.0,Российская Федерация,RF_total,152.57862487078222,24.7012711539643,4.3054479616739805,101.60634338321115,3.0,101.92941591104555,102.79172964705765,106.55146985879334,41481.0,Российская Федерация,RF_total,150.20096317485607,18.48667485503728,6.7227539364001165,1949710082.9533336,2025371285.46,3.0,Российская Федерация,RF_total,12.368265481463414,14.720009303049375,38.60666666666666,35.1,3.0,Российская Федерация,RF_total,3.2816122703762884,6.169218076817273,,,,,,,,,,,130.4713477598957,139.49301626778322,112.71682983643814,110.82279086232447,141.17729724067485,0,0,0,0,0,-2.4492935982947064e-16,1.0
G07,"Товары для дома, гигиены и бытовая химия",2020-03-31,2020,1,118.23231252064532,118.23231252064532,8,3,0,1.101508657598016,4.645231663204585,116.94416244673901,116.05700710426531,112.98394646510991,225457042.5,225457042.5,3.0,Российская Федерация,RF_total,137.46632815874835,-9.904596220363349,10.402022088184214,107.20819058163598,3.0,101.60634338321115,101.92941591104555,102.11773506914845,31810.0,Российская Федерация,RF_total,115.18267733642323,-23.31428846941973,5.768911055694104,1924450490.8966668,1966912364.09,3.0,Российская Федерация,RF_total,-1.2955563125777503,15.47120902358532,40.47666666666667,38.45,3.0,Российская Федерация,RF_total,4.843723018476953,3.6092150170648374,,,,,,,,,,,116.26798565302903,124.30753795819705,139.49301626778322,112.71682983643814,117.82565990256741,0,0,0,0,0,1.0,6.123233995736766e-17
G07,"Товары для дома, гигиены и бытовая химия",2020-06-30,2020,2,109.38816289157239,109.38816289157239,8,7,0,-7.480315186703801,-4.896207424920562,118.23231252064532,116.94416244673901,115.0197693800867,154965060.2,380422102.7,3.0,Российская Федерация,RF_total,94.48575028918599,-31.266258759692555,-20.7494915460368,93.00626139829679,3.0,107.20819058163598,101.60634338321115,102.79172964705765,33202.0,Российская Федерация,RF_total,120.2230510192997,4.375982395473121,-3.5498489425981883,1878777946.1033332,1929739003.53,3.0,Российская Федерация,RF_total,-2.373277203512425,11.241089783387448,43.00333333333333,39.25,3.0,Российская Федерация,RF_total,6.242279502594084,14.218680832226639,,,,,,,,,,,86.37657657971826,92.34923535980872,124.30753795819705,139.49301626778322,110.82279086232447,0,0,0,0,0,1.2246467991473532e-16,-1.0
G07,"Товары для дома, гигиены и бытовая химия",2020-09-30,2020,3,110.78396953884219,110.78396953884219,8,7,0,1.2760125139438916,-4.543489184315986,109.38816289157239,118.23231252064532,116.05700710426531,215892595.5,596314698.2,3.0,Российская Федерация,RF_total,131.63466552634708,39.31695004110354,7.583943248696601,96.27488433270516,3.0,93.00626139829679,107.20819058163598,101.92941591104555,35123.0,Российская Федерация,RF_total,127.17891153999348,5.785796036383339,0.3256305521437408,1975163219.9466667,2022341425.87,3.0,Российская Федерация,RF_total,5.130211052521716,13.83521427554799,38.04666666666667,39.4,3.0,Российская Федерация,RF_total,-11.526238276102617,1.783484929552337,,,,,,,,,,,118.82104069234889,127.03712843340067,92.34923535980872,124.30753795819705,112.71682983643814,0,0,0,0,0,-1.0,-1.8369701987210297e-16
G07,"Товары для дома, гигиены и бытовая химия",2020-12-31,2020,4,112.79617116674582,112.79617116674582,8,7,0,1.816329236332459,-3.5469844695175334,110.78396953884219,109.38816289157239,116.94416244673901,258268987.99999997,854583686.2,3.0,Российская Федерация,RF_total,157.4725236521979,19.6284603470803,3.207460275356566,96.97494424483517,3.0,96.27488433270516,93.00626139829679,101.60634338321115,43355.0,Российская Федерация,RF_total,156.98663866459066,23.437633459556405,4.517731009377779,2175886458.5066667,2265429993.42,3.0,Российская Федерация,RF_total,10.162362104202206,11.60051320095401,38.93,35.47,3.0,Российская Федерация,RF_total,2.3217101804801077,0.8375064755655526,,,,,,,,,,,139.60803990359508,149.26148089788907,127.03712843340067,92.34923535980872,139.49301626778322,0,0,0,0,0,-2.4492935982947064e-16,1.0
G07,"Товары для дома, гигиены и бытовая химия",2021-03-31,2021,1,117.48746384763488,,8,0,6,4.159088586397108,-0.6299874011855944,112.79617116674582,110.78396953884219,118.23231252064532,231631780.50000003,231631780.50000003,3.0,Российская Федерация,RF_total,141.23120749358793,-10.313746031327597,2.738764747169098,98.28417455716962,3.0,96.97494424483517,96.27488433270516,107.20819058163598,32694.0,Российская Федерация,RF_total,118.38360430169823,-24.590012685964712,2.779000314366553,2130673446.2366667,2189398726.69,3.0,Российская Федерация,RF_total,-2.0779122960777108,10.71593976127252,40.86,40.13,3.0,Российская Федерация,RF_total,4.957616234266626,0.9470476817919682,,,,,,,,,,,120.20959757608303,128.52169950051282,149.26148089788907,127.03712843340067,124.30753795819705,1,0,0,0,0,1.0,6.123233995736766e-17
G07,"Товары для дома, гигиены и бытовая химия",2021-06-30,2021,2,120.85540408645319,,8,0,6,2.8666379616348436,10.483073206236536,117.48746384763488,112.79617116674582,109.38816289157239,270128451.5,501760232.0,3.0,Российская Федерация,RF_total,164.70351046547387,16.619770791771792,74.31571423349791,117.29989202666421,3.0,98.28417455716962,96.97494424483517,93.00626139829679,38308.0,Российская Федерация,RF_total,138.71166310605787,17.171346424420374,15.378591651105356,2230937966.2999997,2239361761.0,3.0,Российская Федерация,RF_total,4.7057666316922875,18.744100170382637,39.34,38.64,3.0,Российская Федерация,RF_total,-3.7200195790504043,-8.518719479110137,,,,,,,,,,,136.28146106536883,145.70487997390143,128.52169950051282,149.26148089788907,92.34923535980872,1,0,0,0,0,1.2246467991473532e-16,-1.0
G07,"Товары для дома, гигиены и бытовая химия",2021-09-30,2021,3,124.22334432527153,,8,0,6,2.786751874503768,12.131154753140837,120.85540408645319,117.48746384763488,110.78396953884219,247105985.00000003,748866217.0,3.0,Российская Федерация,RF_total,150.66618477442663,-8.522784761160185,14.457832343768384,110.87949993982544,3.0,117.29989202666421,98.28417455716962,96.27488433270516,40721.0,Российская Федерация,RF_total,147.4490350146649,6.298945389996868,15.938274065427205,2292062653.636667,2357104962.61,3.0,Российская Федерация,RF_total,2.739864947389914,16.04421500409252,37.86333333333334,38.5,3.0,Российская Федерация,RF_total,-3.7536010845619416,-0.4818643770807651,,,,,,,,,,,121.28653079884573,129.67309914603965,145.70487997390143,128.52169950051282,127.03712843340067,1,0,0,0,0,-1.0,-1.8369701987210297e-16
G07,"Товары для дома, гигиены и бытовая химия",2021-12-31,2021,4,127.59128456408985,,8,0,6,2.7111975266094657,13.116680508128686,124.22334432527153,120.85540408645319,112.79617116674582,315119327.29999995,1063985544.3000001,3.0,Российская Федерация,RF_total,192.13547900498972,27.52395588475929,22.012065691758554,110.38192544278131,3.0,110.87949993982544,117.29989202666421,96.97494424483517,47754.0,Российская Федерация,RF_total,172.9152333707499,17.271186856904297,10.146465228923995,2590296225.0133333,2671604850.1,3.0,Российская Федерация,RF_total,13.011580242079269,19.045560253685313,39.343333333333334,35.14,3.0,Российская Федерация,RF_total,3.9087947882736174,1.061734737563147,,,,,,,,,,,150.58667969478662,160.9992578526355,129.67309914603965,145.70487997390143,149.26148089788907,1,0,0,0,0,-2.4492935982947064e-16,1.0
G07,"Товары для дома, гигиены и бытовая химия",2022-03-31,2022,1,126.5364784024927,126.5364784024927,8,7,0,-0.8267070632612894,7.702110726122369,127.59128456408985,124.22334432527153,117.48746384763488,298583401.5,298583401.5,3.0,Российская Федерация,RF_total,182.05314590407755,-5.247512407976618,28.904332926802322,114.50519375610371,3.0,110.38192544278131,110.87949993982544,98.28417455716962,39950.0,Российская Федерация,RF_total,144.65727631531303,-16.342086526783095,22.19367468036948,2545800091.9,2655244970.7,3.0,Российская Федерация,RF_total,-1.7178009481562007,19.483353791100978,40.666666666666664,37.93,3.0,Российская Федерация,RF_total,3.363551639413709,-0.4731603850546606,,,,,,,,,,,143.87404185929296,153.82246298645975,160.9992578526355,129.67309914603965,128.52169950051282,0,1,0,0,1,1.0,6.123233995736766e-17
G07,"Товары для дома, гигиены и бытовая химия",2022-06-30,2022,2,157.6732528488455,157.6732528488455,8,7,0,24.6069551163828,30.464379347120364,126.5364784024927,127.59128456408985,120.85540408645319,293720531.88000005,592303933.38,3.0,Российская Федерация,RF_total,179.0881427994346,-1.628647003004935,8.73365254529661,101.38634745809992,3.0,114.50519375610371,110.38192544278131,117.29989202666421,46141.0,Российская Федерация,RF_total,167.07462794655464,15.496871088861086,20.44742612509136,2577468413.0,2585054244.7,3.0,Российская Федерация,RF_total,1.243943748794707,15.532948559511928,41.60333333333333,41.26,3.0,Российская Федерация,RF_total,2.3032786885246015,5.753262158956085,,,,,,,,,,,113.58181528170705,121.43562765958949,153.82246298645975,160.9992578526355,145.70487997390143,0,0,1,0,1,1.2246467991473532e-16,-1.0
G07,"Товары для дома, гигиены и бытовая химия",2022-09-30,2022,3,164.12262254446642,164.12262254446642,8,7,0,4.09033845569462,32.118985715535864,157.6732528488455,126.5364784024927,124.22334432527153,320812930.32000005,913116863.7,3.0,Российская Федерация,RF_total,195.60699931091662,9.223869460739165,29.82806965197544,97.66427569125605,3.0,101.38634745809992,114.50519375610371,110.87949993982544,46165.0,Российская Федерация,RF_total,167.16153094108702,0.05201447736287168,13.369023354043374,2558970237.2999997,2588388193.1,3.0,Российская Федерация,RF_total,-0.717687774822029,11.644864211711138,39.70666666666667,40.37,3.0,Российская Федерация,RF_total,-4.558929572950876,4.868386301611061,,,,,,,,,,,119.18344727761098,127.42459425299617,121.43562765958949,153.82246298645975,129.67309914603965,0,0,0,1,1,-1.0,-1.8369701987210297e-16
G07,"Товары для дома, гигиены и бытовая химия",2022-12-31,2022,4,165.68877096779167,165.68877096779167,8,7,0,0.9542550557897211,29.859003719462706,164.12262254446642,157.6732528488455,127.59128456408985,322812963.79999995,1235929827.5,3.0,Российская Федерация,RF_total,196.82646558103835,0.6234267047793063,2.4414994046606076,95.60698525385554,3.0,97.66427569125605,101.38634745809992,110.38192544278131,56942.0,Российская Федерация,RF_total,206.18459644421912,23.344525073107334,19.240273066130587,2689405609.6,2698431989.3,3.0,Российская Федерация,RF_total,5.097182077335294,3.826179555435072,39.38666666666666,35.23,3.0,Российская Федерация,RF_total,-0.8059100067159375,0.11014148945183155,,,,,,,,,,,118.79288163667987,127.00702227079894,127.42459425299617,121.43562765958949,160.9992578526355,0,0,0,1,1,-2.4492935982947064e-16,1.0
G07,"Товары для дома, гигиены и бытовая химия",2023-03-31,2023,1,165.5034369180389,165.5034369180389,8,7,0,-0.11185673517296602,30.795039507578515,165.68877096779167,164.12262254446642,126.5364784024927,309435047.1,309435047.1,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,188.6696430361733,-4.144169596698188,3.6343767086463474,84.97935171615858,3.0,95.60698525385554,97.66427569125605,114.50519375610371,45695.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,165.4596806314951,-19.75167714516526,14.380475594493113,2560561847.133333,2601146344.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-4.7907895338193285,0.5798473839442764,41.59666666666667,39.07,3.0,Российская Федерация,RF_total,5.611035883547744,2.2868852459016598,,,,,,,,,,,113.99741694162331,121.87996681989542,127.00702227079894,127.42459425299617,153.82246298645975,0,0,0,0,1,1.0,6.123233995736766e-17
