price_product_code,price_product_name,product_group_code,product_group_name,period_end,year,quarter,mean_price_rub,median_price_rub,n_price_observations,price_region,price_region_scope,mean_price_filled_rub,price_index_observed,price_index_filled,price_is_observed,price_is_interpolated
P_бензин_автомобильный_марки_аи_98_и_выше_л,"Бензин автомобильный марки АИ-98 и выше, л",G10,Топливо и транспортные товары,2026-03-31,2026,1,91.48666666666666,91.47999999999999,12.0,Российская Федерация,RF_total,91.48666666666666,197.5598344430448,197.5598344430448,1,0
P_бензин_автомобильный_марки_аи_98_и_выше_л,"Бензин автомобильный марки АИ-98 и выше, л",G10,Топливо и транспортные товары,2026-06-30,2026,2,92.875,92.875,2.0,Российская Федерация,RF_total,92.875,200.557854957711,200.557854957711,1,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2016-03-31,2016,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2016-06-30,2016,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2016-09-30,2016,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2016-12-31,2016,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2017-03-31,2017,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2017-06-30,2017,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2017-09-30,2017,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2017-12-31,2017,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2018-03-31,2018,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2018-06-30,2018,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2018-09-30,2018,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2018-12-31,2018,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2019-03-31,2019,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2019-06-30,2019,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2019-09-30,2019,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2019-12-31,2019,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2020-03-31,2020,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2020-06-30,2020,2,46.30769230769231,46.34,13.0,Российская Федерация,RF_total,46.30769230769231,100.0,100.0,1,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2020-09-30,2020,3,46.29461538461539,46.16,13.0,Российская Федерация,RF_total,46.29461538461539,99.97176079734221,99.97176079734221,1,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2020-12-31,2020,4,49.255833333333335,49.775,12.0,Российская Федерация,RF_total,49.255833333333335,106.36641749723145,106.36641749723145,1,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2021-03-31,2021,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2021-06-30,2021,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2021-09-30,2021,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2021-12-31,2021,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2022-03-31,2022,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2022-06-30,2022,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2022-09-30,2022,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2022-12-31,2022,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2023-03-31,2023,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2023-06-30,2023,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2023-09-30,2023,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2023-12-31,2023,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2024-03-31,2024,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2024-06-30,2024,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2024-09-30,2024,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2024-12-31,2024,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2025-03-31,2025,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2025-06-30,2025,2,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2025-09-30,2025,3,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2025-12-31,2025,4,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2026-03-31,2026,1,,,,,,,,,0,0
P_бромгексин_8_мг_10_драже,"Бромгексин, 8 мг, 10 драже",G99,Прочее,2026-06-30,2026,2,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2016-03-31,2016,1,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2016-06-30,2016,2,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2016-09-30,2016,3,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2016-12-31,2016,4,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2017-03-31,2017,1,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2017-06-30,2017,2,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2017-09-30,2017,3,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2017-12-31,2017,4,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2018-03-31,2018,1,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2018-06-30,2018,2,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2018-09-30,2018,3,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2018-12-31,2018,4,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2019-03-31,2019,1,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2019-06-30,2019,2,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2019-09-30,2019,3,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2019-12-31,2019,4,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2020-03-31,2020,1,,,,,,,,,0,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2020-06-30,2020,2,1363.3307692307692,1363.19,13.0,Российская Федерация,RF_total,1363.3307692307692,100.0,100.0,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2020-09-30,2020,3,1373.3546153846155,1372.37,13.0,Российская Федерация,RF_total,1373.3546153846155,100.73524682198011,100.73524682198011,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2020-12-31,2020,4,1393.5583333333334,1393.615,12.0,Российская Федерация,RF_total,1393.5583333333334,102.21718491101169,102.21718491101169,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2021-03-31,2021,1,,,,,,1411.4221666666667,,103.52749299885839,0,1
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2021-06-30,2021,2,,,,,,1429.286,,104.83780108670508,0,1
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2021-09-30,2021,3,,,,,,1447.1498333333332,,106.14810917455175,0,1
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2021-12-31,2021,4,,,,,,1465.0136666666665,,107.45841726239844,0,1
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2022-03-31,2022,1,1482.8774999999998,1466.38,12.0,Российская Федерация,RF_total,1482.8774999999998,108.76872535024515,108.76872535024515,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2022-06-30,2022,2,1628.3446153846153,1628.57,13.0,Российская Федерация,RF_total,1628.3446153846153,119.43870498157791,119.43870498157791,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2022-09-30,2022,3,1626.486153846154,1625.79,13.0,Российская Федерация,RF_total,1626.486153846154,119.30238725293822,119.30238725293822,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2022-12-31,2022,4,1642.5815384615385,1641.12,13.0,Российская Федерация,RF_total,1642.5815384615385,120.48298003193536,120.48298003193536,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2023-03-31,2023,1,1664.3533333333332,1663.61,12.0,Российская Федерация,RF_total,1664.3533333333332,122.07993620450668,122.07993620450668,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2023-06-30,2023,2,1676.7423076923078,1676.88,13.0,Российская Федерация,RF_total,1676.7423076923078,122.98866463920378,122.98866463920378,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2023-09-30,2023,3,1674.2346153846154,1670.72,13.0,Российская Федерация,RF_total,1674.2346153846154,122.80472598218167,122.80472598218167,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2023-12-31,2023,4,1738.3123076923077,1741.37,13.0,Российская Федерация,RF_total,1738.3123076923077,127.50481005230402,127.50481005230402,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2024-03-31,2024,1,1765.3708333333334,1766.0149999999999,12.0,Российская Федерация,RF_total,1765.3708333333334,129.4895467172216,129.4895467172216,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2024-06-30,2024,2,1820.4646153846154,1824.95,13.0,Российская Федерация,RF_total,1820.4646153846154,133.5306630255088,133.5306630255088,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2024-09-30,2024,3,1849.0664285714286,1843.1999999999998,14.0,Российская Федерация,RF_total,1849.0664285714286,135.6285994788136,135.6285994788136,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2024-12-31,2024,4,1904.4458333333332,1906.7,12.0,Российская Федерация,RF_total,1904.4458333333332,139.69066614757597,139.69066614757597,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2025-03-31,2025,1,1948.576153846154,1952.96,13.0,Российская Федерация,RF_total,1948.576153846154,142.92761506040074,142.92761506040074,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2025-06-30,2025,2,1966.4607692307693,1962.32,13.0,Российская Федерация,RF_total,1966.4607692307693,144.23944750695412,144.23944750695412,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2025-09-30,2025,3,1956.9438461538462,1953.1,13.0,Российская Федерация,RF_total,1956.9438461538462,143.54138337668493,143.54138337668493,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2025-12-31,2025,4,1990.5466666666669,1991.6550000000002,12.0,Российская Федерация,RF_total,1990.5466666666669,146.0061425731476,146.0061425731476,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2026-03-31,2026,1,2010.6933333333334,2008.52,12.0,Российская Федерация,RF_total,2010.6933333333334,147.48389596369375,147.48389596369375,1,0
P_брюки_для_детей_школьного_возраста_из_джинсовой_ткани_шт,"Брюки для детей школьного возраста из джинсовой ткани, шт.",G99,Прочее,2026-06-30,2026,2,2031.24,2031.24,2.0,Российская Федерация,RF_total,2031.24,148.99098926272197,148.99098926272197,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2016-03-31,2016,1,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2016-06-30,2016,2,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2016-09-30,2016,3,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2016-12-31,2016,4,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2017-03-31,2017,1,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2017-06-30,2017,2,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2017-09-30,2017,3,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2017-12-31,2017,4,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2018-03-31,2018,1,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2018-06-30,2018,2,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2018-09-30,2018,3,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2018-12-31,2018,4,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2019-03-31,2019,1,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2019-06-30,2019,2,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2019-09-30,2019,3,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2019-12-31,2019,4,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2020-03-31,2020,1,,,,,,,,,0,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2020-06-30,2020,2,14.94923076923077,14.93,13.0,Российская Федерация,RF_total,14.94923076923077,100.0,100.0,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2020-09-30,2020,3,15.038461538461538,15.04,13.0,Российская Федерация,RF_total,15.038461538461538,100.59689204486982,100.59689204486982,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2020-12-31,2020,4,15.149166666666666,15.15,12.0,Российская Федерация,RF_total,15.149166666666666,101.33743267812424,101.33743267812424,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2021-03-31,2021,1,,,,,,15.702,,105.0355047854276,0,1
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2021-06-30,2021,2,,,,,,16.254833333333334,,108.73357689273095,0,1
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2021-09-30,2021,3,,,,,,16.807666666666666,,112.43164900003431,0,1
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2021-12-31,2021,4,,,,,,17.360500000000002,,116.12972110733766,0,1
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2022-03-31,2022,1,17.913333333333334,17.695,12.0,Российская Федерация,RF_total,17.913333333333334,119.827793214641,119.827793214641,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2022-06-30,2022,2,21.588461538461537,21.7,13.0,Российская Федерация,RF_total,21.588461538461537,144.41185551096015,144.41185551096015,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2022-09-30,2022,3,22.299230769230768,22.26,13.0,Российская Федерация,RF_total,22.299230769230768,149.16640938561284,149.16640938561284,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2022-12-31,2022,4,22.596923076923076,22.59,13.0,Российская Федерация,RF_total,22.596923076923076,151.15776474220436,151.15776474220436,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2023-03-31,2023,1,22.866666666666664,22.955,12.0,Российская Федерация,RF_total,22.866666666666664,152.9621625330177,152.9621625330177,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2023-06-30,2023,2,23.173846153846153,23.19,13.0,Российская Федерация,RF_total,23.173846153846153,155.0169805495523,155.0169805495523,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2023-09-30,2023,3,23.200000000000003,23.23,13.0,Российская Федерация,RF_total,23.200000000000003,155.19193166615213,155.19193166615213,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2023-12-31,2023,4,23.556153846153848,23.5,13.0,Российская Федерация,RF_total,23.556153846153848,157.5743542245549,157.5743542245549,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2024-03-31,2024,1,24.228333333333335,24.195,12.0,Российская Федерация,RF_total,24.228333333333335,162.07076944187165,162.07076944187165,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2024-06-30,2024,2,24.623846153846156,24.6,13.0,Российская Федерация,RF_total,24.623846153846156,164.71647627868686,164.71647627868686,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2024-09-30,2024,3,24.79,24.759999999999998,14.0,Российская Федерация,RF_total,24.79,165.82793043120304,165.82793043120304,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2024-12-31,2024,4,25.139166666666668,25.175,12.0,Российская Федерация,RF_total,25.139166666666668,168.1636135981613,168.1636135981613,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2025-03-31,2025,1,25.284615384615385,25.25,13.0,Российская Федерация,RF_total,25.284615384615385,169.13656478336935,169.13656478336935,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2025-06-30,2025,2,25.45307692307692,25.47,13.0,Российская Федерация,RF_total,25.45307692307692,170.26345579911492,170.26345579911492,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2025-09-30,2025,3,25.435384615384617,25.42,13.0,Российская Федерация,RF_total,25.435384615384617,170.14510651435629,170.14510651435629,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2025-12-31,2025,4,25.526666666666667,25.53,12.0,Российская Федерация,RF_total,25.526666666666667,170.75572021543,170.75572021543,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2026-03-31,2026,1,26.411666666666665,26.509999999999998,12.0,Российская Федерация,RF_total,26.411666666666665,176.67575726390174,176.67575726390174,1,0
P_бумага_туалетная_рулон,"Бумага туалетная, рулон",G07,"Товары для дома, гигиены и бытовая химия",2026-06-30,2026,2,26.45,26.45,2.0,Российская Федерация,RF_total,26.45,176.9321807142122,176.9321807142122,1,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2016-03-31,2016,1,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2016-06-30,2016,2,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2016-09-30,2016,3,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2016-12-31,2016,4,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2017-03-31,2017,1,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2017-06-30,2017,2,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2017-09-30,2017,3,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2017-12-31,2017,4,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2018-03-31,2018,1,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2018-06-30,2018,2,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2018-09-30,2018,3,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2018-12-31,2018,4,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2019-03-31,2019,1,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2019-06-30,2019,2,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2019-09-30,2019,3,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2019-12-31,2019,4,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2020-03-31,2020,1,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2020-06-30,2020,2,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2020-09-30,2020,3,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2020-12-31,2020,4,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2021-03-31,2021,1,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2021-06-30,2021,2,,,,,,,,,0,0
P_валидол_10_таблеток,"Валидол, 10 таблеток",G99,Прочее,2021-09-30,2021,3,,,,,,,,,0,0
