region,sales_product_name,period_end,sales_cumulative_thousand_rub,year_header,quarter_header,period_label,is_full_year_column,year,quarter,region_scope,product_group_code,product_group_name,sales_quarter_thousand_rub,sales_product_code,source_file
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2017-06-30,39145458.9,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,16849536.24,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2017-09-30,62427125.8,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,23281666.9,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2017-12-31,103840974.8,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,41413849.0,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2018-03-31,22205004.7,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,22205004.7,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2018-06-30,39357164.2,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,17152159.500000004,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2018-09-30,63003821.7,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,23646657.5,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2018-12-31,101012461.3,2018,4,январь-декабрь,False,2018,4,RF_total,G99,Прочее,38008639.599999994,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2019-03-31,21999207.1,2019,1,январь-март,False,2019,1,RF_total,G99,Прочее,21999207.1,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2019-06-30,39255259.2,2019,2,январь-июнь,False,2019,2,RF_total,G99,Прочее,17256052.1,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2019-09-30,62700485.9,2019,3,январь-сентябрь,False,2019,3,RF_total,G99,Прочее,23445226.699999996,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2019-12-31,100539625.57,2019,4,январь-декабрь,False,2019,4,RF_total,G99,Прочее,37839139.669999994,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2020-03-31,22182425.1,2020,1,январь-март,False,2020,1,RF_total,G99,Прочее,22182425.1,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2020-06-30,30892276.2,2020,2,январь-июнь,False,2020,2,RF_total,G99,Прочее,8709851.099999998,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2020-09-30,52574743.7,2020,3,январь-сентябрь,False,2020,3,RF_total,G99,Прочее,21682467.500000004,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2020-12-31,89234855.5,2020,4,январь-декабрь,False,2020,4,RF_total,G99,Прочее,36660111.8,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2021-03-31,19565145.6,2021,1,январь-март,False,2021,1,RF_total,G99,Прочее,19565145.6,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2021-06-30,31425028.7,2021,2,январь-июнь,False,2021,2,RF_total,G99,Прочее,11859883.099999998,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2021-09-30,52049928.9,2021,3,январь-сентябрь,False,2021,3,RF_total,G99,Прочее,20624900.2,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2021-12-31,86949339.6,2021,4,январь-декабрь,False,2021,4,RF_total,G99,Прочее,34899410.699999996,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2022-03-31,19976204.0,2022,1,январь-март,False,2022,1,RF_total,G99,Прочее,19976204.0,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2022-06-30,31944644.1,2022,2,январь-июнь,False,2022,2,RF_total,G99,Прочее,11968440.100000001,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2022-09-30,49475954.4,2022,3,январь-сентябрь,False,2022,3,RF_total,G99,Прочее,17531310.299999997,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле изделиями из меха в специализированных магазинах,2022-12-31,80773034.47,2022,4,январь-декабрь,False,2022,4,RF_total,G99,Прочее,31297080.07,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2023-03-31,17186228.1,2023,1,январь-март,False,2023,1,RF_without_new_regions,G99,Прочее,17186228.1,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2023-06-30,28119537.4,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G99,Прочее,10933309.299999997,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2023-09-30,47899900.9,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G99,Прочее,19780363.5,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2023-12-31,75921578.4,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G99,Прочее,28021677.500000007,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2024-03-31,17179445.9,2024,1,январь-март,False,2024,1,RF_without_new_regions,G99,Прочее,17179445.9,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2024-06-30,27436606.8,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G99,Прочее,10257160.900000002,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2024-09-30,47053812.7,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G99,Прочее,19617205.900000002,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2024-12-31,75367172.65,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G99,Прочее,28313359.950000003,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2025-03-31,16022649.3,2025,1,январь-март,False,2025,1,RF_without_new_regions,G99,Прочее,16022649.3,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2025-06-30,26315159.7,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G99,Прочее,10292510.399999999,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2025-09-30,46405175.2,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G99,Прочее,20090015.500000004,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле изделиями из меха в специализированных магазинах,2025-12-31,73849588.4,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G99,Прочее,27444413.200000003,S_услуги_по_розничной_торговле_изделиями_из_меха_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2017-03-31,48494187.57,2017,1,январь-март,False,2017,1,RF_total,G99,Прочее,48494187.57,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2017-06-30,102879596.5,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,54385408.93,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2017-09-30,159973225.39,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,57093628.889999986,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2017-12-31,226882674.8,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,66909449.410000026,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2018-03-31,43272699.5,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,43272699.5,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2018-06-30,92207326.5,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,48934627.0,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2018-09-30,152321019.4,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,60113692.900000006,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2018-12-31,221711749.6,2018,4,январь-декабрь,False,2018,4,RF_total,G99,Прочее,69390730.19999999,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2019-03-31,46549751.9,2019,1,январь-март,False,2019,1,RF_total,G99,Прочее,46549751.9,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2019-06-30,97017365.4,2019,2,январь-июнь,False,2019,2,RF_total,G99,Прочее,50467613.50000001,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2019-09-30,161264779.9,2019,3,январь-сентябрь,False,2019,3,RF_total,G99,Прочее,64247414.5,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2019-12-31,233424554.45,2019,4,январь-декабрь,False,2019,4,RF_total,G99,Прочее,72159774.54999998,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2020-03-31,49412562.6,2020,1,январь-март,False,2020,1,RF_total,G99,Прочее,49412562.6,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2020-06-30,98244647.3,2020,2,январь-июнь,False,2020,2,RF_total,G99,Прочее,48832084.699999996,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2020-09-30,162514633.5,2020,3,январь-сентябрь,False,2020,3,RF_total,G99,Прочее,64269986.2,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2020-12-31,231767580.7,2020,4,январь-декабрь,False,2020,4,RF_total,G99,Прочее,69252947.19999999,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2021-03-31,54560185.5,2021,1,январь-март,False,2021,1,RF_total,G99,Прочее,54560185.5,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2021-06-30,115078424.7,2021,2,январь-июнь,False,2021,2,RF_total,G99,Прочее,60518239.2,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2021-09-30,183140098.7,2021,3,январь-сентябрь,False,2021,3,RF_total,G99,Прочее,68061673.99999999,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2021-12-31,255317225.8,2021,4,январь-декабрь,False,2021,4,RF_total,G99,Прочее,72177127.10000002,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2022-03-31,63215909.8,2022,1,январь-март,False,2022,1,RF_total,G99,Прочее,63215909.8,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2022-06-30,132798751.5,2022,2,январь-июнь,False,2022,2,RF_total,G99,Прочее,69582841.7,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2022-09-30,213138672.4,2022,3,январь-сентябрь,False,2022,3,RF_total,G99,Прочее,80339920.9,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2022-12-31,293837864.7,2022,4,январь-декабрь,False,2022,4,RF_total,G99,Прочее,80699192.29999998,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2023-03-31,68463619.5,2023,1,январь-март,False,2023,1,RF_without_new_regions,G99,Прочее,68463619.5,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2023-06-30,144703097.0,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G99,Прочее,76239477.5,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2023-09-30,227838430.7,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G99,Прочее,83135333.69999999,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2023-12-31,323161575.1,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G99,Прочее,95323144.40000004,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2024-03-31,81390128.71,2024,1,январь-март,False,2024,1,RF_without_new_regions,G99,Прочее,81390128.71,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2024-06-30,168767667.0,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G99,Прочее,87377538.29,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2024-09-30,260466309.1,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G99,Прочее,91698642.1,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2024-12-31,372146691.92,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G99,Прочее,111680382.82000002,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2025-03-31,88786220.9,2025,1,январь-март,False,2025,1,RF_without_new_regions,G99,Прочее,88786220.9,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2025-06-30,189454869.5,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G99,Прочее,100668648.6,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2025-09-30,292487408.2,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G99,Прочее,103032538.69999999,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),"Услуги по розничной торговле изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",2025-12-31,408440678.3,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G99,Прочее,115953270.10000002,S_услуги_по_розничной_торговле_изделиями_применяемыми_в_медицинских_целях_ортопедическими_изделиями_в_специализированных_м,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле книгами в специализированных магазинах,2017-03-31,23646657.33,2017,1,январь-март,False,2017,1,RF_total,G99,Прочее,23646657.33,S_услуги_по_розничной_торговле_книгами_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле книгами в специализированных магазинах,2017-06-30,54241243.2,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,30594585.870000005,S_услуги_по_розничной_торговле_книгами_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле книгами в специализированных магазинах,2017-09-30,83859203.7,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,29617960.5,S_услуги_по_розничной_торговле_книгами_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле книгами в специализированных магазинах,2017-12-31,119229757.3,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,35370553.599999994,S_услуги_по_розничной_торговле_книгами_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле книгами в специализированных магазинах,2018-03-31,22942706.2,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,22942706.2,S_услуги_по_розничной_торговле_книгами_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле книгами в специализированных магазинах,2018-06-30,51095167.7,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,28152461.500000004,S_услуги_по_розничной_торговле_книгами_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
Российская Федерация,Услуги по розничной торговле книгами в специализированных магазинах,2018-09-30,75784675.3,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,24689507.599999994,S_услуги_по_розничной_торговле_книгами_в_специализированных_магазинах,[2017-2025]_sales_dynamics.xls
