region,sales_product_name,period_end,physical_volume_cumulative_yoy_index,year_header,quarter_header,period_label,is_full_year_column,year,quarter,region_scope,product_group_code,product_group_name,source_file
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле крупами в специализированных магазинах,2024-12-31,103.9,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G01,"Хлеб, крупы, мука и макаронные изделия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле крупами в специализированных магазинах,2025-03-31,103.23,2025,1,январь-март,False,2025,1,RF_without_new_regions,G01,"Хлеб, крупы, мука и макаронные изделия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле крупами в специализированных магазинах,2025-06-30,102.55,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G01,"Хлеб, крупы, мука и макаронные изделия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле крупами в специализированных магазинах,2025-09-30,102.81,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G01,"Хлеб, крупы, мука и макаронные изделия",[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле крупами в специализированных магазинах,2025-12-31,102.52,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G01,"Хлеб, крупы, мука и макаронные изделия",[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2017-03-31,103.71,2017,1,январь-март,False,2017,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2017-06-30,102.61,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2017-09-30,107.27,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2017-12-31,108.6,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2018-03-31,111.53,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2018-06-30,109.87,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2018-09-30,105.48,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2018-12-31,107.3,2018,4,январь-декабрь,False,2018,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2019-03-31,100.57,2019,1,январь-март,False,2019,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2019-06-30,102.87,2019,2,январь-июнь,False,2019,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2019-09-30,103.72,2019,3,январь-сентябрь,False,2019,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2019-12-31,99.29,2019,4,январь-декабрь,False,2019,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2020-03-31,103.42,2020,1,январь-март,False,2020,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2020-06-30,98.25,2020,2,январь-июнь,False,2020,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2020-09-30,99.61,2020,3,январь-сентябрь,False,2020,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2020-12-31,100.05,2020,4,январь-декабрь,False,2020,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2021-03-31,99.08,2021,1,январь-март,False,2021,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2021-06-30,102.95,2021,2,январь-июнь,False,2021,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2021-09-30,108.6,2021,3,январь-сентябрь,False,2021,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2021-12-31,104.57,2021,4,январь-декабрь,False,2021,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2022-03-31,122.76,2022,1,январь-март,False,2022,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2022-06-30,111.73,2022,2,январь-июнь,False,2022,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2022-09-30,108.31,2022,3,январь-сентябрь,False,2022,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2022-12-31,109.58,2022,4,январь-декабрь,False,2022,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2023-03-31,97.97,2023,1,январь-март,False,2023,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2023-06-30,108.08,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2023-09-30,105.93,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2023-12-31,108.51,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2024-03-31,113.2,2024,1,январь-март,False,2024,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2024-06-30,110.5,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2024-09-30,110.94,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2024-12-31,107.6,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2025-03-31,109.4,2025,1,январь-март,False,2025,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2025-06-30,110.78,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2025-09-30,109.24,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле лекарственными средствами в специализированных магазинах,2025-12-31,109.8,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2017-03-31,95.81,2017,1,январь-март,False,2017,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2017-06-30,95.93,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2017-09-30,95.76,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2017-12-31,99.7,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2018-03-31,98.98,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2018-06-30,105.16,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2018-09-30,102.84,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2018-12-31,102.47,2018,4,январь-декабрь,False,2018,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2019-03-31,103.49,2019,1,январь-март,False,2019,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2019-06-30,98.78,2019,2,январь-июнь,False,2019,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2019-09-30,98.71,2019,3,январь-сентябрь,False,2019,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2019-12-31,98.63,2019,4,январь-декабрь,False,2019,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2020-03-31,102.4,2020,1,январь-март,False,2020,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2020-06-30,85.24,2020,2,январь-июнь,False,2020,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2020-09-30,93.94,2020,3,январь-сентябрь,False,2020,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2020-12-31,91.32,2020,4,январь-декабрь,False,2020,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2021-03-31,95.82,2021,1,январь-март,False,2021,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2021-06-30,114.84,2021,2,январь-июнь,False,2021,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2021-09-30,108.32,2021,3,январь-сентябрь,False,2021,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2021-12-31,100.5,2021,4,январь-декабрь,False,2021,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2022-03-31,104.36,2022,1,январь-март,False,2022,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2022-06-30,94.42,2022,2,январь-июнь,False,2022,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2022-09-30,92.17,2022,3,январь-сентябрь,False,2022,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле мебелью в специализированных магазинах,2022-12-31,91.53,2022,4,январь-декабрь,False,2022,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2023-03-31,86.09,2023,1,январь-март,False,2023,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2023-06-30,99.07,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2023-09-30,99.9,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2023-12-31,104.27,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2024-03-31,107.4,2024,1,январь-март,False,2024,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2024-06-30,103.0,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2024-09-30,99.75,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2024-12-31,99.01,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2025-03-31,96.55,2025,1,январь-март,False,2025,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2025-06-30,88.99,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2025-09-30,94.08,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле мебелью в специализированных магазинах,2025-12-31,97.17,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2017-03-31,96.26,2017,1,январь-март,False,2017,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2017-06-30,98.58,2017,2,январь-июнь,False,2017,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2017-09-30,99.68,2017,3,январь-сентябрь,False,2017,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2017-12-31,100.3,2017,4,январь-декабрь,False,2017,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2018-03-31,103.08,2018,1,январь-март,False,2018,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2018-06-30,103.92,2018,2,январь-июнь,False,2018,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2018-09-30,102.69,2018,3,январь-сентябрь,False,2018,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2018-12-31,102.32,2018,4,январь-декабрь,False,2018,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2019-03-31,101.79,2019,1,январь-март,False,2019,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2019-06-30,101.48,2019,2,январь-июнь,False,2019,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2019-09-30,100.2,2019,3,январь-сентябрь,False,2019,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2019-12-31,100.2,2019,4,январь-декабрь,False,2019,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2020-03-31,99.61,2020,1,январь-март,False,2020,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2020-06-30,95.57,2020,2,январь-июнь,False,2020,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2020-09-30,96.05,2020,3,январь-сентябрь,False,2020,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2020-12-31,93.34,2020,4,январь-декабрь,False,2020,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2021-03-31,101.04,2021,1,январь-март,False,2021,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2021-06-30,104.6,2021,2,январь-июнь,False,2021,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2021-09-30,107.17,2021,3,январь-сентябрь,False,2021,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2021-12-31,107.92,2021,4,январь-декабрь,False,2021,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2022-03-31,102.94,2022,1,январь-март,False,2022,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2022-06-30,99.13,2022,2,январь-июнь,False,2022,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2022-09-30,98.93,2022,3,январь-сентябрь,False,2022,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Услуги по розничной торговле молочными продуктами в специализированных магазинах,2022-12-31,97.85,2022,4,январь-декабрь,False,2022,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2023-03-31,98.31,2023,1,январь-март,False,2023,1,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2023-06-30,105.08,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2023-09-30,103.05,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2023-12-31,104.39,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2024-03-31,109.3,2024,1,январь-март,False,2024,1,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2024-06-30,107.0,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2024-09-30,107.06,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2024-12-31,105.9,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2025-03-31,99.87,2025,1,январь-март,False,2025,1,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2025-06-30,100.74,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2025-09-30,100.14,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Услуги по розничной торговле молочными продуктами в специализированных магазинах,2025-12-31,100.53,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2017-03-31,98.4,2017,1,январь-март,False,2017,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2017-06-30,99.33,2017,2,январь-июнь,False,2017,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2017-09-30,99.35,2017,3,январь-сентябрь,False,2017,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2017-12-31,98.1,2017,4,январь-декабрь,False,2017,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2018-03-31,100.19,2018,1,январь-март,False,2018,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2018-06-30,101.5,2018,2,январь-июнь,False,2018,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2018-09-30,102.12,2018,3,январь-сентябрь,False,2018,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2018-12-31,101.6,2018,4,январь-декабрь,False,2018,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2019-03-31,100.23,2019,1,январь-март,False,2019,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2019-06-30,101.7,2019,2,январь-июнь,False,2019,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2019-09-30,100.1,2019,3,январь-сентябрь,False,2019,3,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2019-12-31,101.88,2019,4,январь-декабрь,False,2019,4,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2020-03-31,100.04,2020,1,январь-март,False,2020,1,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,"Услуги по розничной торговле мужской, женской и детской одеждой в специализированных магазинах",2020-06-30,78.43,2020,2,январь-июнь,False,2020,2,RF_total,G99,Прочее,[2017-2025]_rozn_dynamics.xls
