product_group_code,product_group_name,period_end,year,quarter,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4
G05,"Бакалея, масло, сахар, чай, соль",2019-09-30,2019,3,89.51804932913971,95.10866300716667,3,-4.694597424708058,-5.515340523766266,93.92757064156969,98.31498425189038,94.74347457605718
G05,"Бакалея, масло, сахар, чай, соль",2019-12-31,2019,4,81.10895278597967,89.6957791406,3,-9.393744173581686,-17.1726700579084,89.51804932913971,93.92757064156969,97.92535005376446
G05,"Бакалея, масло, сахар, чай, соль",2020-03-31,2020,1,84.49655989998847,104.63444927609999,3,4.176613058915457,-14.055257656857345,81.10895278597967,89.51804932913971,98.31498425189038
G05,"Бакалея, масло, сахар, чай, соль",2020-06-30,2020,2,94.7180462828315,112.692873729,3,12.096926070056991,0.8415799917558697,84.49655989998847,81.10895278597967,93.92757064156969
G05,"Бакалея, масло, сахар, чай, соль",2020-09-30,2020,3,107.58928652551373,114.5289027377,3,13.589005208414285,20.187255343254563,94.7180462828315,84.49655989998847,89.51804932913971
G05,"Бакалея, масло, сахар, чай, соль",2020-12-31,2020,4,141.19514266385775,130.86384356119996,3,31.23531833290365,74.0808354860975,107.58928652551373,94.7180462828315,81.10895278597967
G05,"Бакалея, масло, сахар, чай, соль",2021-03-31,2021,1,154.8306803327545,108.09839921263334,3,9.65722857857707,83.23903424709202,141.19514266385775,107.58928652551373,84.49655989998847
G05,"Бакалея, масло, сахар, чай, соль",2021-06-30,2021,2,172.066691989637,109.94449197153335,3,11.132168133498933,81.66199445862689,154.8306803327545,141.19514266385775,94.7180462828315
G05,"Бакалея, масло, сахар, чай, соль",2021-09-30,2021,3,169.61367485216405,98.67738848236667,3,-1.4256199785724344,57.6492235701757,172.066691989637,154.8306803327545,107.58928652551373
G05,"Бакалея, масло, сахар, чай, соль",2021-12-31,2021,4,161.66833282640783,98.20798579156667,3,-4.684375851582379,14.499925263923895,169.61367485216405,172.066691989637,141.19514266385775
G05,"Бакалея, масло, сахар, чай, соль",2022-03-31,2022,1,180.22199028698176,111.88529726183333,3,11.476370873754238,16.399404755993775,161.66833282640783,169.61367485216405,154.8306803327545
G05,"Бакалея, масло, сахар, чай, соль",2022-06-30,2022,2,193.26098869371617,107.29954631016666,3,7.234965270315441,12.317489491432564,180.22199028698176,161.66833282640783,172.066691989637
G05,"Бакалея, масло, сахар, чай, соль",2022-09-30,2022,3,168.4928809008703,88.30845681023334,3,-12.815885896195468,-0.6607922104574726,193.26098869371617,180.22199028698176,169.61367485216405
G05,"Бакалея, масло, сахар, чай, соль",2022-12-31,2022,4,151.71698352062816,89.74276286296667,3,-9.956442842301405,-6.155410358851777,168.4928809008703,193.26098869371617,161.66833282640783
G05,"Бакалея, масло, сахар, чай, соль",2023-03-31,2023,1,158.47204051605289,104.88756452876667,3,4.452406605161818,-12.068421692766073,151.71698352062816,168.4928809008703,180.22199028698176
G05,"Бакалея, масло, сахар, чай, соль",2023-06-30,2023,2,155.0223310935755,98.69539766423334,3,-2.1768568204483585,-19.786019857707572,158.47204051605289,151.71698352062816,193.26098869371617
G05,"Бакалея, масло, сахар, чай, соль",2023-09-30,2023,3,165.15753318321507,106.57841092326667,3,6.537898132573994,-1.9795184816250533,155.0223310935755,158.47204051605289,168.4928809008703
G05,"Бакалея, масло, сахар, чай, соль",2023-12-31,2023,4,156.66878949337288,94.93956816219999,3,-5.139785952376341,3.2638442037515647,165.15753318321507,155.0223310935755,151.71698352062816
G05,"Бакалея, масло, сахар, чай, соль",2024-03-31,2024,1,157.91686594603064,100.94148646146665,3,0.7966337498960252,-0.35032966586052705,156.66878949337288,165.15753318321507,158.47204051605289
G05,"Бакалея, масло, сахар, чай, соль",2024-06-30,2024,2,163.41368832542162,103.49737285106666,3,3.480832998084926,5.412998999983354,157.91686594603064,156.66878949337288,155.0223310935755
G05,"Бакалея, масло, сахар, чай, соль",2024-09-30,2024,3,167.09325830718066,102.22370408666667,3,2.2516901854828353,1.172047733250059,163.41368832542162,157.91686594603064,165.15753318321507
G05,"Бакалея, масло, сахар, чай, соль",2024-12-31,2024,4,190.86515866873162,113.52101287516666,3,14.22672620211236,21.82717392911575,167.09325830718066,163.41368832542162,156.66878949337288
G05,"Бакалея, масло, сахар, чай, соль",2025-03-31,2025,1,186.0483866211828,98.22293250640001,3,-2.5236518184593826,17.814133092513586,190.86515866873162,167.09325830718066,157.91686594603064
G05,"Бакалея, масло, сахар, чай, соль",2025-06-30,2025,2,178.7181180217282,95.93539429600001,3,-3.9399796647416885,9.365451482760356,186.0483866211828,190.86515866873162,163.41368832542162
