product_group_code,product_group_name,period_end,year,quarter,consumer_price_index,consumer_price_index_observed_mean,n_price_products,n_price_products_observed,n_price_products_interpolated,consumer_price_growth_qoq_pct,consumer_price_growth_yoy_pct,consumer_price_index_lag1,consumer_price_index_lag2,consumer_price_index_lag4,sales_region,sales_region_scope,per_capita_income_rub,region,region_scope,per_capita_income_index,per_capita_income_qoq_pct,per_capita_income_yoy_pct,stock_value_mean_thousand_rub,stock_value_last_thousand_rub,stock_value_months_available,stock_value_region,stock_value_region_scope,stock_value_qoq_pct,stock_value_yoy_pct,stock_days_mean,stock_days_last,stock_days_months_available,stock_days_region,stock_days_region_scope,stock_days_qoq_pct,stock_days_yoy_pct,ppi_group_index,ppi_q_compounded_percent,n_ppi_products,ppi_growth_qoq_pct,ppi_growth_yoy_pct,ppi_group_index_lag1,ppi_group_index_lag2,ppi_group_index_lag4,buy_ability_group_mean,n_buy_ability_products,is_price_interpolated_2021,shock_2022_q1,shock_2022_q2,shock_2022_h2,post_2022,quarter_sin,quarter_cos,sales_quarter_thousand_rub,sales_cumulative_thousand_rub,n_sales_products,sales_value_index,sales_value_growth_qoq_pct,sales_value_growth_yoy_pct,physical_volume_cumulative_yoy_index,n_physical_products,physical_volume_cumulative_yoy_index_lag1,physical_volume_cumulative_yoy_index_lag2,physical_volume_cumulative_yoy_index_lag4,real_sales_proxy,real_sales_proxy_index,real_sales_proxy_index_lag1,real_sales_proxy_index_lag2,real_sales_proxy_index_lag4
G04,"Овощи, фрукты и картофель",2024-09-30,2024,3,151.70482652236024,151.70482652236024,11,11,0,1.5483342846636106,12.70406702291309,149.39174294784226,138.01722114392788,134.60457153823754,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,62429.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,226.0527935691784,4.898007191585174,19.8851634212851,3071439341.2333336,3124779772.5,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,2.21122194280583,12.66264479541077,36.745000000000005,37.4,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.8945428391620713,-1.4527087430716956,,,,,,,,,785.4,11.0,0,0,0,0,1,-1.0,-1.8369701987210294e-16,581805607.6000001,1631580859.4,3.0,236.9907004142601,6.783353383614332,14.47877421287862,101.88708548901067,3.0,101.85499409501273,100.11584250804313,106.13846588757441,156.21829960652525,139.11192294190607,132.29200625623673,132.70352977211098,136.95534036533306
G04,"Овощи, фрукты и картофель",2024-12-31,2024,4,147.3535671216758,147.3535671216758,11,11,0,-2.8682405830002256,23.86000053139061,151.70482652236024,149.39174294784226,118.96783989140307,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,80646.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,292.01578737734,29.180348876323503,21.81623189281452,3341163752.9666667,3369646336.4,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,8.781694240623539,11.550899599814212,37.04,33.39,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,0.8028303170499296,-1.567897953760311,,,,,,,,,785.4,11.0,0,0,0,0,1,-2.4492935982947064e-16,1.0,610759036.4399999,2242339895.84,3.0,248.78449079811543,4.976478133209361,16.972635185960417,101.08629376045945,3.0,101.88708548901067,101.85499409501273,104.03136594241283,168.83506497856547,150.3471143159777,139.11192294190607,132.29200625623673,159.19957372478808
G04,"Овощи, фрукты и картофель",2025-03-31,2025,1,171.84356296224533,171.84356296224533,11,11,0,16.619886656932525,24.508783424238388,147.3535671216758,151.70482652236024,138.01722114392788,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,63470.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,229.82221095701925,-21.2980185006076,19.257435974521343,3304831419.5,3344401255.0,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0874155280299225,14.87534849242902,39.833333333333336,38.83,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,7.541396688264945,4.888966909505843,,,,,,,,,810.5636363636364,11.0,0,0,0,0,1,1.0,6.123233995736766e-17,596854556.9000001,596854556.9000001,3.0,243.1206877992522,-2.2765900642332637,18.205751799762872,99.33955579253953,3.0,101.08629376045945,101.88708548901067,100.11584250804313,141.4779137538406,125.98565395781469,150.3471143159777,139.11192294190607,132.70352977211098
G04,"Овощи, фрукты и картофель",2025-06-30,2025,2,198.2313419887075,198.2313419887075,11,11,0,15.355698270909146,32.69230151355607,171.84356296224533,147.3535671216758,149.39174294784226,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,71690.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,259.58648658435027,12.951000472664242,20.4590516517122,3278641914.6666665,3233575876.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-0.7924611427621908,9.10649997613686,37.39666666666667,36.31,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-6.117154811715486,0.8630765081363068,,,,,,,,,810.5636363636364,11.0,0,0,0,0,1,1.2246467991473532e-16,-1.0,645095733.4,1241950290.3,3.0,262.77108315158284,8.082568180522841,18.399487330609986,98.1860674603014,3.0,99.33955579253953,101.08629376045945,101.85499409501273,132.557788549175,118.04230946341742,125.98565395781469,150.3471143159777,132.29200625623673
G04,"Овощи, фрукты и картофель",2025-09-30,2025,3,156.40436086117202,156.40436086117202,11,11,0,-21.100084733280067,3.097814648711328,198.2313419887075,171.84356296224533,151.70482652236024,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,73038.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,264.46753811058403,1.8803180359882927,16.993704848708123,3212292384.523333,3258750893.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.023689438194687,4.585896957139313,36.013333333333335,36.81,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-3.699081914609148,-1.991200616863975,,,,,,,,,810.5636363636364,11.0,0,0,0,0,1,-1.0,-1.8369701987210294e-16,618739634.6,1860689924.9,3.0,252.03528027652052,-4.085610466075995,6.348173086944975,99.0116377151476,3.0,98.1860674603014,99.33955579253953,101.88708548901067,161.14338429491272,143.49769594915946,118.04230946341742,125.98565395781469,139.11192294190607
G04,"Овощи, фрукты и картофель",2025-12-31,2025,4,138.36578849793122,138.36578849793122,11,11,0,-11.533292463150849,-6.0994645730720665,156.40436086117202,198.2313419887075,147.3535671216758,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,91180.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,330.1589600608321,24.83912483912485,13.062024154948793,3386222179.633333,3372579020.9,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,5.4145069716562855,1.3485848045208249,35.63,32.21,3.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-1.0644205849685284,-3.8066954643628415,,,,,,,,,810.5636363636364,11.0,0,0,0,0,1,-2.4492935982947064e-16,1.0,593627929.6000001,2454317854.5,3.0,241.8063645032683,-4.05852536281015,-2.804887986570581,99.82147554116362,3.0,99.0116377151476,98.1860674603014,101.08629376045945,174.75878042416798,155.62216498977222,143.49769594915946,118.04230946341742,150.3471143159777
G04,"Овощи, фрукты и картофель",2026-03-31,2026,1,159.71369945504296,159.71369945504296,11,11,0,15.428604996119333,-7.058666206698328,138.36578849793122,156.40436086117202,171.84356296224533,,,,,,,,,3305505359.425,3301500672.51,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,-2.383683524779024,0.0203925658968096,39.825,37.9,2.0,Российская Федерация без учета новых субъектов (с 01.01.2023),RF_without_new_regions,11.773786135279265,-0.0209205020920477,,,,,,,,,,,0,0,0,0,1,1.0,6.123233995736766e-17,,,,,,,,,,,,,,155.62216498977222,143.49769594915946,125.98565395781469
G04,"Овощи, фрукты и картофель",2026-06-30,2026,2,165.47342335970478,165.47342335970478,11,11,0,3.6062804407602567,-16.525095527461453,159.71369945504296,138.36578849793122,198.2313419887075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1.2246467991473532e-16,-1.0,,,,,,,,,,,,,,,155.62216498977222,118.04230946341742
G05,"Бакалея, масло, сахар, чай, соль",2016-03-31,2016,1,100.0,100.0,8,7,0,,,,,,,,,,,,,,1157603421.4199998,1180717380.08,3.0,Российская Федерация,RF_total,,,38.333333333333336,38.0,3.0,Российская Федерация,RF_total,,,,,,,,,,,,,0,0,0,0,0,1.0,6.123233995736766e-17,,,,,,,,,,,,,,,,
G05,"Бакалея, масло, сахар, чай, соль",2016-06-30,2016,2,102.0279634078688,102.0279634078688,8,7,0,2.027963407868816,,100.0,,,,,,,,,,,1175455695.6666667,1175858078.8,3.0,Российская Федерация,RF_total,1.542175318104011,,38.0,38.0,3.0,Российская Федерация,RF_total,-0.8695652173913104,,,,,,,,,,,,0,0,0,0,0,1.2246467991473532e-16,-1.0,,,,,,,,,,,,,,,,
G05,"Бакалея, масло, сахар, чай, соль",2016-09-30,2016,3,103.90636493611076,103.90636493611076,8,7,0,1.8410653957021683,,102.0279634078688,100.0,,,,,,,,,,1204476575.0,1237298511.3,3.0,Российская Федерация,RF_total,2.4689045652948938,,37.333333333333336,38.0,3.0,Российская Федерация,RF_total,-1.754385964912275,,,,,,,,,,,,0,0,0,0,0,-1.0,-1.8369701987210294e-16,,,,,,,,,,,,,,,,
G05,"Бакалея, масло, сахар, чай, соль",2016-12-31,2016,4,103.15023235769264,103.15023235769264,8,7,0,-0.7277057366822937,,103.90636493611076,102.0279634078688,,,,,,,,,,1339932513.3666666,1395382949.1,3.0,Российская Федерация,RF_total,11.246041739472323,,37.66666666666666,34.0,3.0,Российская Федерация,RF_total,0.8928571428571397,,,,,,,,,,,,0,0,0,0,0,-2.4492935982947064e-16,1.0,,,,,,,,,,,,,,,,
G05,"Бакалея, масло, сахар, чай, соль",2017-03-31,2017,1,101.49779824573504,101.49779824573504,8,7,0,-1.6019683855170277,1.497798245735038,103.15023235769264,103.90636493611076,100.0,Российская Федерация,RF_total,27617.0,Российская Федерация,RF_total,100.0,,,1318029619.0,1371478667.7,3.0,Российская Федерация,RF_total,-1.6346266806851473,13.858476453292589,36.86333333333334,37.18,3.0,Российская Федерация,RF_total,-2.132743362831846,-3.8347826086956527,95.08659966666666,93.69113035406666,3.0,,,,,,655.5142857142857,7.0,0,0,0,0,0,1.0,6.123233995736766e-17,49799146.47,49799146.47,2.0,100.0,,,95.91464413734963,2.0,,,,98.52430469269024,100.0,,,
G05,"Бакалея, масло, сахар, чай, соль",2017-06-30,2017,2,100.43009230426,100.43009230426,8,7,0,-1.0519498550008222,-1.566110946683441,101.49779824573504,103.15023235769264,102.0279634078688,Российская Федерация,RF_total,31142.0,Российская Федерация,RF_total,112.76387732193938,12.763877321939376,,1356238062.3333333,1351455494.3,3.0,Российская Федерация,RF_total,2.898906275135338,15.379768657646832,36.10666666666667,35.34,3.0,Российская Федерация,RF_total,-2.052626819784797,-4.982456140350866,91.48319861773506,96.14677373809998,3.0,-3.789599230137164,,95.08659966666666,,,655.5142857142857,7.0,0,0,0,0,0,1.2246467991473532e-16,-1.0,50912542.230000004,100711688.7,2.0,102.23577277709114,2.2357727770911495,,98.08265758920835,2.0,95.91464413734963,,,101.79794763840376,103.32267551232603,100.0,,
G05,"Бакалея, масло, сахар, чай, соль",2017-09-30,2017,3,100.98562534561248,100.98562534561248,8,7,0,0.5531539687023912,-2.810934240933305,100.43009230426,101.49779824573504,103.90636493611076,Российская Федерация,RF_total,31160.0,Российская Федерация,RF_total,112.82905456783864,0.057799755956589,,1396551504.11,1428069314.2,3.0,Российская Федерация,RF_total,2.972445833536752,15.946755054991414,35.21666666666667,35.56,3.0,Российская Федерация,RF_total,-2.4649187592319044,-5.669642857142854,89.35655046407628,98.30822469916666,3.0,-2.324632485299327,,91.48319861773506,95.08659966666666,,655.5142857142857,7.0,0,0,0,0,0,-1.0,-1.8369701987210294e-16,65529971.89999999,166241660.6,2.0,131.58854427249383,28.710861861827695,,100.22507900815994,2.0,98.08265758920835,95.91464413734963,,130.30423272831766,132.2559272402409,103.32267551232603,100.0,
G05,"Бакалея, масло, сахар, чай, соль",2017-12-31,2017,4,99.0881371495336,99.0881371495336,8,7,0,-1.878968605269249,-3.938037865075239,100.98562534561248,100.43009230426,103.15023235769264,Российская Федерация,RF_total,37029.0,Российская Федерация,RF_total,134.08045768910452,18.835044929396677,,1525051331.0666666,1581173863.0,3.0,Российская Федерация,RF_total,9.201223626804778,13.815532935675767,35.69,32.0,3.0,Российская Федерация,RF_total,1.3440605773781256,-5.24778761061947,84.7555213468426,94.68954598273336,3.0,-5.14906752033072,,89.35655046407628,91.48319861773506,,655.5142857142857,7.0,0,0,0,0,0,-2.4492935982947064e-16,1.0,59162852.0,225404512.6,2.0,118.80294381278378,-9.716347673269798,,100.95093606880211,2.0,100.22507900815994,98.08265758920835,,119.89623302080918,121.69203669569725,132.2559272402409,103.32267551232603,
G05,"Бакалея, масло, сахар, чай, соль",2018-03-31,2018,1,98.32742095201756,98.32742095201756,8,7,0,-0.7677167210925262,-3.1235921847700854,99.0881371495336,100.98562534561248,101.49779824573504,Российская Федерация,RF_total,28848.0,Российская Федерация,RF_total,104.4573994278886,-22.09349428826055,4.457399427888609,1467832262.2399998,1497028707.52,3.0,Российская Федерация,RF_total,-3.75194379763244,11.365650747185496,37.98666666666667,37.22,3.0,Российская Федерация,RF_total,6.435042495563681,3.0472917985351344,86.44684821326491,102.2415386029,3.0,1.9955359126409444,-9.08619246422635,84.7555213468426,89.35655046407628,95.08659966666666,693.2142857142857,7.0,0,0,0,0,0,1.0,6.123233995736766e-17,50853330.699999996,50853330.699999996,2.0,102.11687208461507,-14.045166889520466,2.1168720846150624,101.61613219033458,2.0,100.95093606880211,100.22507900815994,95.91464413734963,103.85391083779845,105.40943289245423,121.69203669569725,132.2559272402409,100.0
G05,"Бакалея, масло, сахар, чай, соль",2018-06-30,2018,2,99.23254863705232,99.23254863705232,8,7,0,0.9205241795942952,-1.1924151812781614,98.32742095201756,99.0881371495336,100.43009230426,Российская Федерация,RF_total,32320.0,Российская Федерация,RF_total,117.02936597023572,12.035496394897384,3.782672917603236,1492273891.7600002,1488589027.13,3.0,Российская Федерация,RF_total,1.6651514037919537,10.03037985769437,36.91333333333333,35.89,3.0,Российская Федерация,RF_total,-2.825552825552835,2.234121122599708,93.73755312189373,108.7785768195667,3.0,8.433742882843553,2.464227900008753,86.44684821326491,84.7555213468426,91.48319861773506,693.2142857142857,7.0,0,0,0,0,0,1.2246467991473532e-16,-1.0,51838621.9,102691952.6,2.0,104.09540238049786,1.9375155696537139,1.8189617517357037,100.89370028447844,2.0,101.61613219033458,100.95093606880211,98.08265758920835,104.90046240899412,106.47165969472398,105.40943289245423,121.69203669569725,103.32267551232603
G05,"Бакалея, масло, сахар, чай, соль",2018-09-30,2018,3,100.14515243089996,100.14515243089996,8,7,0,0.919661750486256,-0.832269852106271,99.23254863705232,98.32742095201756,100.98562534561248,Российская Федерация,RF_total,32536.0,Российская Федерация,RF_total,117.81149292102693,0.6683168316831578,4.41591784338895,1537062112.8333333,1561351681.1,3.0,Российская Федерация,RF_total,3.00134052606853,10.061255049299357,35.906666666666666,36.44,3.0,Российская Федерация,RF_total,-2.727108542532064,1.9592995740653096,94.74347457605718,101.0030710081,3.0,1.073125359753524,6.028572146086364,93.73755312189373,86.44684821326491,89.35655046407628,693.2142857142857,7.0,0,0,0,0,0,-1.0,-1.8369701987210294e-16,68133879.99999999,170825832.6,2.0,136.81736501456948,31.434589699229633,3.9736139425995853,101.8362975609785,2.0,100.89370028447844,101.61613219033458,100.22507900815994,136.61905912917084,138.66533700014728,106.47165969472398,105.40943289245423,132.2559272402409
G05,"Бакалея, масло, сахар, чай, соль",2018-12-31,2018,4,101.9249289451554,101.9249289451554,8,7,0,1.7771968697970486,2.8628974943194496,100.14515243089996,99.23254863705232,99.0881371495336,Российская Федерация,RF_total,38868.0,Российская Федерация,RF_total,140.7393996451461,19.461519547578064,4.966377703961755,1699537940.0666666,1779708453.8,3.0,Российская Федерация,RF_total,10.570544018799245,11.44135973954128,36.36333333333334,33.01,3.0,Российская Федерация,RF_total,1.2718158187894568,1.8866162323713631,97.92535005376446,103.865981345,3.0,3.358411217178836,15.538608573979907,94.74347457605718,93.73755312189373,84.7555213468426,693.2142857142857,7.0,0,0,0,0,0,-2.4492935982947064e-16,1.0,54690435.60000002,225516268.20000002,2.0,109.82203406427182,-19.73092446812067,-7.559501019322024,98.99822162769534,2.0,101.8362975609785,100.89370028447844,100.95093606880211,107.747962349197,109.36180943907851,138.66533700014728,106.47165969472398,121.69203669569725
G05,"Бакалея, масло, сахар, чай, соль",2019-03-31,2019,1,104.00520289008578,104.00520289008578,8,7,0,2.0409864068188237,5.774362719061776,101.9249289451554,100.14515243089996,98.32742095201756,Российская Федерация,RF_total,30075.0,Российская Федерация,RF_total,108.90031502335518,-22.622723062673668,4.253327787021632,1666606340.3766668,1712699862.86,3.0,Российская Федерация,RF_total,-1.9376795841761552,13.542015886292468,39.06666666666667,38.37,3.0,Российская Федерация,RF_total,7.434228618571814,2.8431028431028293,98.31498425189038,100.39005199999998,3.0,0.3978890020939429,13.728824455631615,97.92535005376446,94.74347457605718,86.44684821326491,711.0142857142856,7.0,0,0,0,0,0,1.0,6.123233995736766e-17,52527111.099999994,52527111.099999994,2.0,105.47793450966749,-3.9555810376467826,3.2913879522939338,100.1751936658287,2.0,98.99822162769534,101.8362975609785,101.61613219033458,101.41601725553875,102.93502458288654,109.36180943907851,138.66533700014728,105.40943289245423
G05,"Бакалея, масло, сахар, чай, соль",2019-06-30,2019,2,104.8482724578062,104.8482724578062,8,7,0,0.8106032624265902,5.659155083574086,104.00520289008578,101.9249289451554,99.23254863705232,Российская Федерация,RF_total,34424.0,Российская Федерация,RF_total,124.6478618242387,14.460515378221109,6.509900990099005,1688924434.0933332,1666251657.78,3.0,Российская Федерация,RF_total,1.3391340939950205,13.177912139265649,37.65,36.07,3.0,Российская Федерация,RF_total,-3.626279863481241,1.9956655228462905,93.92757064156967,95.68706299633334,3.0,-4.462609279456132,0.2027122677598303,98.31498425189038,97.92535005376446,93.73755312189373,711.0142857142856,7.0,0,0,0,0,0,1.2246467991473532e-16,-1.0,52278509.0,104805620.1,2.0,104.97872494962061,-0.47328340507191147,0.8485702047569488,98.55390835046576,2.0,100.1751936658287,98.99822162769534,100.89370028447844,100.12442025868084,101.62408206886775,102.93502458288654,109.36180943907851,106.47165969472398
G05,"Бакалея, масло, сахар, чай, соль",2019-09-30,2019,3,103.55664183486635,103.55664183486635,8,7,0,-1.2319045346785518,3.406544721493465,104.8482724578062,104.00520289008578,100.14515243089996,Российская Федерация,RF_total,35009.0,Российская Федерация,RF_total,126.7661223159648,1.6993957703927531,7.60081140890092,1735107394.0666666,1786521997.8,3.0,Российская Федерация,RF_total,2.734459816026402,12.884663513582284,37.38,38.36,3.0,Российская Федерация,RF_total,-0.7171314741035717,4.103230597846275,89.51804932913971,95.10866300716668,3.0,-4.694597424708058,-5.515340523766266,93.92757064156967,98.31498425189038,94.74347457605718,711.0142857142856,7.0,0,0,0,0,0,-1.0,-1.8369701987210294e-16,71198563.60000001,176004183.70000002,2.0,142.9714536229882,36.19088409732576,4.498031816183112,99.71527534007723,2.0,98.55390835046576,100.1751936658287,101.8362975609785,138.06111427500088,140.1289912226541,101.62408206886775,102.93502458288654,138.66533700014728
G05,"Бакалея, масло, сахар, чай, соль",2019-12-31,2019,4,102.10257217490482,102.10257217490482,8,7,0,-1.404129792350972,0.1742883037426423,103.55664183486635,104.8482724578062,101.9249289451554,Российская Федерация,RF_total,41481.0,Российская Федерация,RF_total,150.20096317485607,18.48667485503728,6.7227539364001165,1949710082.9533336,2025371285.46,3.0,Российская Федерация,RF_total,12.368265481463414,14.720009303049377,38.60666666666666,35.1,3.0,Российская Федерация,RF_total,3.2816122703762884,6.169218076817273,81.10895278597967,89.6957791406,3.0,-9.393744173581686,-17.1726700579084,89.51804932913971,93.92757064156967,97.92535005376446,711.0142857142856,7.0,0,0,0,0,0,-2.4492935982947064e-16,1.0,58316481.80999999,234320665.51,2.0,117.10337614949084,-18.093176517398202,6.630128596013551,100.6759964248776,2.0,99.71527534007723,98.55390835046576,98.99822162769534,114.69189625202505,116.40974946208813,140.1289912226541,101.62408206886775,109.36180943907851
G05,"Бакалея, масло, сахар, чай, соль",2020-03-31,2020,1,101.52411187468336,101.52411187468336,8,7,0,-0.5665482150934875,-2.385545094339636,102.10257217490482,103.55664183486635,104.00520289008578,Российская Федерация,RF_total,31810.0,Российская Федерация,RF_total,115.18267733642324,-23.31428846941973,5.768911055694104,1924450490.8966668,1966912364.09,3.0,Российская Федерация,RF_total,-1.2955563125777505,15.47120902358532,40.47666666666667,38.45,3.0,Российская Федерация,RF_total,4.843723018476953,3.609215017064837,84.49655989998847,104.6344492761,3.0,4.176613058915457,-14.055257656857345,81.10895278597967,89.51804932913971,98.31498425189038,714.4142857142857,7.0,0,0,0,0,0,1.0,6.123233995736766e-17,54705465.1,54705465.1,2.0,109.85221430041108,-6.192103154927953,4.147104141807656,101.54406068250391,2.0,100.6759964248776,99.71527534007723,100.1751936658287,108.2030783347384,109.8237421438674,116.40974946208813,140.1289912226541,102.93502458288654
G05,"Бакалея, масло, сахар, чай, соль",2020-06-30,2020,2,104.60224705187784,104.60224705187784,8,7,0,3.0319252445113687,-0.2346489838708221,101.52411187468336,102.10257217490482,104.8482724578062,Российская Федерация,RF_total,33202.0,Российская Федерация,RF_total,120.2230510192997,4.375982395473121,-3.5498489425981883,1878777946.1033328,1929739003.53,3.0,Российская Федерация,RF_total,-2.373277203512425,11.241089783387448,43.00333333333333,39.25,3.0,Российская Федерация,RF_total,6.242279502594084,14.21868083222664,94.7180462828315,112.692873729,3.0,12.096926070056991,0.8415799917558697,84.49655989998847,81.10895278597967,93.92757064156967,714.4142857142857,7.0,0,0,0,0,0,1.2246467991473532e-16,-1.0,50068975.9,104774441.0,2.0,100.54183545126129,-8.475367482068997,-4.22646541048064,96.69032497970466,2.0,101.54406068250391,100.6759964248776,98.55390835046576,96.11823673481625,97.5578939984618,109.8237421438674,116.40974946208813,101.62408206886775
G05,"Бакалея, масло, сахар, чай, соль",2020-09-30,2020,3,107.18550960430892,107.18550960430892,8,7,0,2.4696052190445794,3.504234692381436,104.60224705187784,101.52411187468336,103.55664183486635,Российская Федерация,RF_total,35123.0,Российская Федерация,RF_total,127.17891153999348,5.785796036383339,0.3256305521437408,1975163219.9466667,2022341425.87,3.0,Российская Федерация,RF_total,5.130211052521716,13.83521427554799,38.04666666666667,39.4,3.0,Российская Федерация,RF_total,-11.526238276102616,1.783484929552337,107.58928652551371,114.5289027377,3.0,13.589005208414283,20.187255343254563,94.7180462828315,84.49655989998847,89.51804932913971,714.4142857142857,7.0,0,0,0,0,0,-1.0,-1.8369701987210294e-16,71243157.29999998,176017598.29999998,2.0,143.06100074007952,42.29002295211713,0.06263286468881635,95.79265495323577,2.0,96.69032497970466,101.54406068250391,99.71527534007723,133.4704674803621,135.46958580085732,97.5578939984618,109.8237421438674,140.1289912226541
G05,"Бакалея, масло, сахар, чай, соль",2020-12-31,2020,4,113.22915955533654,113.22915955533654,8,7,0,5.638495327716053,10.897460410078152,107.18550960430892,104.60224705187784,102.10257217490482,Российская Федерация,RF_total,43355.0,Российская Федерация,RF_total,156.98663866459066,23.437633459556405,4.517731009377779,2175886458.5066667,2265429993.42,3.0,Российская Федерация,RF_total,10.162362104202206,11.60051320095401,38.93,35.47,3.0,Российская Федерация,RF_total,2.321710180480108,0.8375064755655526,141.19514266385775,130.86384356119996,3.0,31.23531833290365,74.0808354860975,107.58928652551371,94.7180462828315,81.10895278597967,714.4142857142857,7.0,0,0,0,0,0,-2.4492935982947064e-16,1.0,57590031.2,233607629.5,2.0,115.64461498289612,-19.16412272761525,-1.245703765818429,94.80871899979107,2.0,95.79265495323577,96.69032497970466,100.6759964248776,102.1332450378024,103.66299499029088,135.46958580085732,97.5578939984618,116.40974946208813
G05,"Бакалея, масло, сахар, чай, соль",2021-03-31,2021,1,118.0598914322095,,8,0,6,4.266332008330531,16.287539237907488,113.22915955533654,107.18550960430892,101.52411187468336,Российская Федерация,RF_total,32694.0,Российская Федерация,RF_total,118.38360430169824,-24.590012685964712,2.779000314366553,2130673446.236667,2189398726.69,3.0,Российская Федерация,RF_total,-2.0779122960777108,10.71593976127252,40.86,40.13,3.0,Российская Федерация,RF_total,4.957616234266626,0.9470476817919682,154.8306803327545,108.09839921263334,3.0,9.65722857857707,83.23903424709202,141.19514266385775,107.58928652551371,84.49655989998847,713.3142857142857,7.0,1,0,0,0,0,1.0,6.123233995736766e-17,55468941.300000004,55468941.300000004,2.0,111.38532531559673,-3.6830851725602076,1.3956123005341325,92.92092789515706,2.0,94.80871899979107,95.79265495323577,101.54406068250391,94.3464575177546,95.75957710336868,103.66299499029088,135.46958580085732,109.8237421438674
G05,"Бакалея, масло, сахар, чай, соль",2021-06-30,2021,2,122.2421092355461,,8,0,6,3.54245438700751,16.863750713614877,118.0598914322095,113.22915955533654,104.60224705187784,Российская Федерация,RF_total,38308.0,Российская Федерация,RF_total,138.71166310605787,17.171346424420374,15.378591651105356,2230937966.3,2239361761.0,3.0,Российская Федерация,RF_total,4.705766631692288,18.74410017038264,39.34,38.64,3.0,Российская Федерация,RF_total,-3.720019579050404,-8.518719479110137,172.066691989637,109.94449197153337,3.0,11.132168133498933,81.66199445862689,154.8306803327545,141.19514266385775,94.7180462828315,713.3142857142857,7.0,1,0,0,0,0,1.2246467991473532e-16,-1.0,55079232.8,110548174.1,2.0,110.602764714413,-0.7025706474047988,10.006709364311185,96.83064956295107,2.0,92.92092789515706,94.80871899979107,96.69032497970466,90.47844920713413,91.83363383212686,95.75957710336868,103.66299499029088,97.5578939984618
G05,"Бакалея, масло, сахар, чай, соль",2021-09-30,2021,3,126.42432703888272,,8,0,6,3.4212578869021293,17.949084261106485,122.2421092355461,118.0598914322095,107.18550960430892,Российская Федерация,RF_total,40721.0,Российская Федерация,RF_total,147.4490350146649,6.298945389996868,15.938274065427205,2292062653.636667,2357104962.61,3.0,Российская Федерация,RF_total,2.739864947389914,16.04421500409252,37.86333333333334,38.5,3.0,Российская Федерация,RF_total,-3.7536010845619416,-0.4818643770807651,169.61367485216405,98.67738848236668,3.0,-1.4256199785724344,57.6492235701757,172.066691989637,154.8306803327545,107.58928652551371,713.3142857142857,7.0,1,0,0,0,0,-1.0,-1.8369701987210294e-16,75065848.8,185614022.9,2.0,150.73721965339539,36.28702685924119,5.365696362814076,97.46829904549084,2.0,96.83064956295107,92.92092789515706,95.79265495323577,119.23118214980497,121.01702470441388,91.83363383212686,95.75957710336868,135.46958580085732
