period,period_end,year,quarter,product_code,product_name,group_code,group_name,target_demand_index,consumer_price_index,income_index,stock_days_mean,stock_value_mean_thousand_rub,physical_volume_index,consumer_price_index_lag4,consumer_price_index_lag8,consumer_price_index_lag4_vs_lag8,consumer_price_index_lag4_vs_lag8_pct,consumer_price_index_minus_group,consumer_price_index_minus_market,consumer_price_index_div_group,consumer_price_index_div_market,income_index_lag4,income_index_lag8,income_index_lag4_vs_lag8,income_index_lag4_vs_lag8_pct,income_index_minus_group,income_index_minus_market,income_index_div_group,income_index_div_market,stock_days_mean_lag4,stock_days_mean_lag8,stock_days_mean_lag4_vs_lag8,stock_days_mean_lag4_vs_lag8_pct,stock_days_mean_minus_group,stock_days_mean_minus_market,stock_days_mean_div_group,stock_days_mean_div_market,stock_value_mean_thousand_rub_lag4,stock_value_mean_thousand_rub_lag8,stock_value_mean_thousand_rub_lag4_vs_lag8,stock_value_mean_thousand_rub_lag4_vs_lag8_pct,stock_value_mean_thousand_rub_minus_group,stock_value_mean_thousand_rub_minus_market,stock_value_mean_thousand_rub_div_group,stock_value_mean_thousand_rub_div_market,physical_volume_index_lag4,physical_volume_index_lag8,physical_volume_index_lag4_vs_lag8,physical_volume_index_lag4_vs_lag8_pct,physical_volume_index_minus_group,physical_volume_index_minus_market,physical_volume_index_div_group,physical_volume_index_div_market
2022Q2,2022-06-30,2022,2,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,58.708352,149.726368,167.074628,41.603333,2577468413.0,94.57,132.086514,123.145344,8.94117,7.260664276515399,0.0,-8.45270633333331,1.0,0.9465624238290787,138.711663,120.223051,18.48861199999999,15.37859158140978,0.0,0.0,1.0,1.0,39.34,43.003333,-3.6633329999999944,-8.518718770007885,0.0,0.0,1.0,1.0,2230937966.3,1878777946.103333,352160020.1966672,18.744100170382687,0.0,0.0,1.0,1.0,91.17,86.75,4.420000000000002,5.0951008645533165,-5.675000000000011,-2.205555555555563,0.9433886976906578,0.9772095800133183
2022Q3,2022-09-30,2022,3,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,130.821689,148.673321,167.161531,39.706667,2558970237.3,96.73,136.037497,122.243269,13.794228000000004,11.284243388484649,0.0,-0.9174768333333532,1.0,0.9938667562001002,147.449035,127.178912,20.270123000000012,15.938273634547222,0.0,0.0,1.0,1.0,37.863333,38.046667,-0.1833340000000021,-0.48186612509317067,0.0,0.0,1.0,1.0,2292062653.636667,1975163219.946667,316899433.6899998,16.044215004092507,0.0,0.0,1.0,1.0,96.66,83.65,13.009999999999991,15.552898983861315,-3.0549999999999926,0.7205555555555492,0.9693841759783536,1.0075050486931263
2022Q4,2022-12-31,2022,4,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,1.724983,150.196609,206.184596,39.386667,2689405609.6,94.32,139.988481,124.439216,15.549265000000005,12.49547007753569,0.0,3.26991000000001,1.0,1.022255383277889,172.915233,156.986639,15.928594000000004,10.14646475742436,0.0,0.0,1.0,1.0,39.343333,38.93,0.4133330000000015,1.0617338813254598,0.0,0.0,1.0,1.0,2590296225.013334,2175886458.506667,414409766.50666666,19.04556025368531,0.0,0.0,1.0,1.0,96.51,87.11,9.400000000000006,10.790953966249576,-3.7475000000000023,-0.9933333333333394,0.9617865245876565,0.9895782331957753
2023Q1,2023-03-31,2023,1,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,64.627827,141.546994,165.459681,41.596667,2560561847.133333,90.44,138.447032,128.13553,10.311502000000019,8.047340187378177,0.0,-3.9802554375000057,1.0,0.9726494147804984,144.657276,118.383604,26.27367199999999,22.19367472542903,0.0,0.0,1.0,1.0,40.666667,40.86,-0.19333300000000264,-0.47315956926089736,0.0,0.0,1.0,1.0,2545800091.9,2130673446.236667,415126645.6633332,19.483353791100964,0.0,0.0,1.0,1.0,96.43,90.82,5.610000000000014,6.177053512442209,-3.4150000000000063,-3.6868750000000006,0.9636140855575088,0.9608307935432893
2023Q2,2023-06-30,2023,2,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,61.847913,140.924051,181.511388,38.303333,2601614442.8,103.45,149.726368,132.086514,17.639854000000014,13.354772917998286,0.0,-7.7326601875000165,1.0,0.947983107350284,167.074628,138.711663,28.362965000000003,20.447426255714348,0.0,0.0,1.0,1.0,41.603333,39.34,2.263332999999996,5.753261311642084,0.0,0.0,1.0,1.0,2577468413.0,2230937966.3,346530446.6999998,15.532948559511894,0.0,0.0,1.0,1.0,94.57,91.17,3.3999999999999915,3.729296917845773,0.3474999999999966,-0.7362499999999983,1.0033704323367523,0.9929333285342355
2023Q3,2023-09-30,2023,3,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,67.224412,139.346873,188.557772,37.286667,2726226911.156666,96.53,148.673321,136.037497,12.635823999999985,9.288486100269829,0.0,-9.274393875000015,1.0,0.9375971281229868,167.161531,147.449035,19.712495999999987,13.369023405273547,0.0,0.0,1.0,1.0,39.706667,37.863333,1.8433340000000058,4.868388105188748,0.0,0.0,1.0,1.0,2558970237.3,2292062653.636667,266907583.66333342,11.644864211711162,0.0,0.0,1.0,1.0,96.73,96.66,0.07000000000000739,0.07241878750259403,-2.5174999999999983,-5.838125000000005,0.9745829021429112,0.9429693080731917
2023Q4,2023-12-31,2023,4,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,88.868047,146.464536,239.718289,37.63,2995192118.533334,99.86,150.196609,139.988481,10.208127999999988,7.29211998521506,0.0,-3.340351437499976,1.0,0.9777019862660115,206.184596,172.915233,33.269363,19.240273064895327,0.0,0.0,1.0,1.0,39.386667,39.343333,0.04333400000000154,0.11014318486947086,0.0,0.0,1.0,1.0,2689405609.6,2590296225.013334,99109384.5866661,3.826179555435052,0.0,0.0,1.0,1.0,94.32,96.51,-2.190000000000012,-2.269194902082698,-1.519999999999996,-4.463125000000005,0.9850069047149339,0.9572182581762193
2024Q1,2024-03-31,2024,1,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,59.865995,154.340318,192.711011,37.976667,2876884782.393334,99.7,141.546994,138.447032,3.099962000000005,2.2390960320478412,0.0,-5.762950684210523,1.0,0.9640047905856474,165.459681,144.657276,20.802404999999993,14.380476098554485,0.0,0.0,1.0,1.0,41.596667,40.666667,0.9299999999999997,2.2868852271566777,0.0,0.0,1.0,1.0,2560561847.133333,2545800091.9,14761755.23333311,0.5798473839442754,0.0,0.0,1.0,1.0,90.44,96.43,-5.990000000000009,-6.2117598257803674,-4.3999999999999915,-6.6187499999999915,0.957732949087416,0.937746164246664
2024Q2,2024-06-30,2024,2,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,57.670532,155.495076,215.497701,37.076667,3004992292.286667,98.9,140.924051,149.726368,-8.802317000000016,-5.878935766344119,0.0,-5.192586562499997,1.0,0.9676852193896323,181.511388,167.074628,14.436760000000021,8.640905069080878,0.0,0.0,1.0,1.0,38.303333,41.603333,-3.299999999999997,-7.932056789776909,0.0,0.0,1.0,1.0,2601614442.8,2577468413.0,24146029.80000019,0.9368118607473382,0.0,0.0,1.0,1.0,103.45,94.57,8.88000000000001,9.389869937612362,-4.3999999999999915,-5.318749999999994,0.9574056147144241,0.9489655172413793
2024Q3,2024-09-30,2024,3,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,67.182916,156.274863,226.052794,36.745,3071439341.233334,100.4,139.346873,148.673321,-9.326448,-6.273114730517118,0.0,-6.8244943750000004,1.0,0.9581574416672345,188.557772,167.161531,21.396241000000003,12.799739791806527,0.0,0.0,1.0,1.0,37.286667,39.706667,-2.4200000000000017,-6.094694374624799,0.0,0.0,1.0,1.0,2726226911.156666,2558970237.3,167256673.8566656,6.536092972817851,0.0,0.0,1.0,1.0,96.53,96.73,-0.20000000000000284,-0.20676108756332354,-4.052499999999995,-3.2393749999999955,0.9612024604485293,0.9687437810195209
2024Q4,2024-12-31,2024,4,S_молочные_напитки,Молочные напитки,G02,Молочная продукция и яйца,85.675975,169.177926,292.015787,37.04,3341163752.966666,99.5,146.464536,150.196609,-3.7320729999999855,-2.4847917838144973,0.0,1.604839937500003,1.0,1.0095769551973366,239.718289,206.184596,33.533693,16.26391769829401,0.0,0.0,1.0,1.0,37.63,39.386667,-1.7566670000000002,-4.460054972409826,0.0,0.0,1.0,1.0,2995192118.533334,2689405609.6,305786508.9333339,11.370040571113929,0.0,0.0,1.0,1.0,99.86,94.32,5.540000000000006,5.8736217133163775,-4.799999999999997,-3.5999999999999943,0.9539789069990412,0.965082444228904
2017Q1,2017-03-31,2017,1,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",100.0,102.445699,100.0,36.863333,1318029619.0,100.48,,,,,0.0,-0.38389694736841307,1.0,0.9962666687170014,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-0.5599999999999881,-0.1363157894736844,0.9944576405384008,0.9986451920008788
2017Q2,2017-06-30,2017,2,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",100.837041,100.752354,112.763877,36.106667,1356238062.333333,101.57,,,,,0.0,-5.90778584210527,1.0,0.9446111185410887,,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.4350000000000023,0.7115789473684231,1.0043011815889653,1.0070552259289989
2017Q3,2017-09-30,2017,3,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",116.563576,99.211585,112.829055,35.216667,1396551504.11,102.52,,,,,0.0,-5.284864368421054,1.0,0.9494254168408315,,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.26500000000000057,0.6426315789473591,1.002591560314899,1.0063078933909189
2017Q4,2017-12-31,2017,4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",145.305575,97.853419,134.080458,35.69,1525051331.066666,103.2,,,,,0.0,-3.6758602631578867,1.0,0.9637950718272088,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-0.10000000000000853,0.7052631578947341,0.9990319457889641,1.0068809694977918
2018Q1,2018-03-31,2018,1,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",104.828079,96.848065,104.457399,37.986667,1467832262.24,102.87,102.445699,,,,0.0,-7.174705842105254,1.0,0.9310275453727758,100.0,,,,0.0,0.0,1.0,1.0,36.863333,,,,0.0,0.0,1.0,1.0,1318029619.0,,,,0.0,0.0,1.0,1.0,100.48,,,,-0.6949999999999932,-0.39473684210526017,0.9932892386423986,0.9961774284796869
2018Q2,2018-06-30,2018,2,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",103.412968,96.713513,117.029366,36.913333,1492273891.76,102.22,100.752354,,,,0.0,-10.692830947368407,1.0,0.9004450709856753,112.763877,,,,0.0,0.0,1.0,1.0,36.106667,,,,0.0,0.0,1.0,1.0,1356238062.333333,,,,0.0,0.0,1.0,1.0,101.57,,,,-1.0049999999999955,-0.15210526315789252,0.9902639864373941,0.99851419229128
2018Q3,2018-09-30,2018,3,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",119.12518,98.489306,117.811493,35.906667,1537062112.833333,103.12,99.211585,,,,0.0,-8.65871815789474,1.0,0.9191891943323646,112.829055,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,35.216667,,,,0.0,0.0,1.0,1.0,1396551504.11,,,,0.0,0.0,1.0,1.0,102.52,,,,-1.0749999999999886,0.42210526315790275,0.9896828062766928,1.0041101647140822
2018Q4,2018-12-31,2018,4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",126.002047,103.895384,140.7394,36.363333,1699537940.066666,99.61,97.853419,,,,0.0,-3.19819726315788,1.0,0.9701364243735668,134.080458,,,,0.0,0.0,1.0,1.0,35.69,,,,0.0,0.0,1.0,1.0,1525051331.066666,,,,0.0,0.0,1.0,1.0,103.2,,,,-1.9100000000000108,-1.2821052631579022,0.9811859732072497,0.9872923133102063
2019Q1,2019-03-31,2019,1,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",100.291835,111.056885,108.900315,39.066667,1666606340.376667,100.88,96.848065,102.445699,-5.597633999999999,-5.464000982608357,0.0,-3.373156789473697,1.0,0.9705221047137292,104.457399,100.0,4.457398999999995,4.457398999999995,0.0,0.0,1.0,1.0,37.986667,36.863333,1.1233339999999998,3.0472936345717843,0.0,0.0,1.0,1.0,1467832262.24,1318029619.0,149802643.24,11.365650747185525,0.0,0.0,1.0,1.0,102.87,100.48,2.3900000000000006,2.378582802547771,-1.0600000000000023,-0.703684210526319,0.9896017265057877,0.9930728618872695
2019Q2,2019-06-30,2019,2,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",94.707288,117.58503,124.647862,37.65,1688924434.093333,99.49,96.713513,100.752354,-4.038840999999991,-4.008681524205371,0.0,-1.4974713684210457,1.0,0.9874249251467424,117.029366,112.763877,4.265489000000002,3.7826732402966265,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,36.913333,36.106667,0.8066659999999999,2.2341192555934333,0.0,0.0,1.0,1.0,1492273891.76,1356238062.333333,136035829.42666698,10.030379857694365,0.0,0.0,1.0,1.0,102.22,101.57,0.6500000000000057,0.6399527419513692,-2.4350000000000023,-2.8942105263157885,0.9761098847191563,0.9717318665501465
2019Q3,2019-09-30,2019,3,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",104.66286,120.87839,126.766122,37.38,1735107394.066666,98.5,98.489306,99.211585,-0.7222790000000003,-0.7280188094968952,0.0,6.112453052631565,1.0,1.0532601677397948,117.811493,112.829055,4.982438000000002,4.415917513445453,0.0,0.0,1.0,1.0,35.906667,35.216667,0.6899999999999977,1.9592995555201114,0.0,0.0,1.0,1.0,1537062112.833333,1396551504.11,140510608.72333312,10.06125504929933,0.0,0.0,1.0,1.0,103.12,102.52,0.6000000000000085,0.5852516582130399,-1.0250000000000057,-3.098947368421051,0.9897010801306204,0.9694982335084285
2019Q4,2019-12-31,2019,4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",120.121036,120.970142,150.200963,38.606667,1949710082.953334,99.73,103.895384,97.853419,6.041965000000005,6.174505767652334,0.0,8.458446789473683,1.0,1.0751783783334403,140.7394,134.080458,6.658941999999996,4.966377725231216,0.0,0.0,1.0,1.0,36.363333,35.69,0.6733329999999995,1.8866152984029125,0.0,0.0,1.0,1.0,1699537940.066666,1525051331.066666,174486609.0,11.441359739541285,0.0,0.0,1.0,1.0,99.61,103.2,-3.5900000000000034,-3.4786821705426387,-1.0899999999999892,-1.7726315789473688,0.9891886530450309,0.982536102252988
2020Q1,2020-03-31,2020,1,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",102.977191,120.672335,115.182677,40.476667,1924450490.896667,106.43,111.056885,96.848065,14.208819999999989,14.671248207178934,0.0,5.051236789473691,1.0,1.0436878464886767,108.900315,104.457399,4.442916000000011,4.253328191715755,0.0,0.0,1.0,1.0,39.066667,37.986667,1.0800000000000054,2.8431028181546054,0.0,0.0,1.0,1.0,1666606340.376667,1467832262.24,198774078.136667,13.542015886292475,0.0,0.0,1.0,1.0,100.88,102.87,-1.990000000000009,-1.9344804121707095,-0.75,1.5689473684210498,0.9930024258257137,1.014962155433757
2020Q2,2020-06-30,2020,2,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",88.613374,127.930061,120.223051,43.003333,1878777946.103333,100.78,117.58503,96.713513,20.871516999999997,21.580766071438223,0.0,9.100275368421052,1.0,1.07658244370343,124.647862,117.029366,7.6184960000000075,6.509901113195818,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,37.65,36.913333,0.7366669999999971,1.9956664438835612,0.0,0.0,1.0,1.0,1688924434.093333,1492273891.76,196650542.33333302,13.177912139265652,0.0,0.0,1.0,1.0,99.49,102.22,-2.730000000000004,-2.6707102328311523,0.06499999999999773,3.3584210526315843,1.0006453854937198,1.034473071458285
2020Q3,2020-09-30,2020,3,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",100.75127,130.599249,127.178912,38.046667,1975163219.946667,99.04,120.87839,98.489306,22.389083999999997,22.732502552104485,0.0,12.21524510526315,1.0,1.1031832401624508,126.766122,117.811493,8.954628999999997,7.600811068577153,0.0,0.0,1.0,1.0,37.38,35.906667,1.4733330000000038,4.103229631421941,0.0,0.0,1.0,1.0,1735107394.066666,1537062112.833333,198045281.23333287,12.884663513582248,0.0,0.0,1.0,1.0,98.5,103.12,-4.6200000000000045,-4.4802172226532235,-0.625,1.0794736842105266,0.9937289921236141,1.0110194761584956
2020Q4,2020-12-31,2020,4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",113.826349,131.756626,156.986639,38.93,2175886458.506667,97.18,120.970142,103.895384,17.07475799999999,16.43456845012478,0.0,13.10445300000002,1.0,1.1104442731107842,150.200963,140.7394,9.461563000000012,6.722753543073236,0.0,0.0,1.0,1.0,38.606667,36.363333,2.2433340000000044,6.169219966717584,0.0,0.0,1.0,1.0,1949710082.953334,1699537940.066666,250172142.8866682,14.72000930304945,0.0,0.0,1.0,1.0,99.73,99.61,0.12000000000000455,0.12046983234615455,0.10500000000000398,0.5621052631579033,1.0010816379088334,1.0058178173379673
2021Q1,2021-03-31,2021,1,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",91.052392,136.366256,118.383604,40.86,2130673446.236667,86.96,120.672335,111.056885,9.61545000000001,8.658130470704279,0.0,12.446174052631562,1.0,1.100437103147799,115.182677,108.900315,6.282361999999992,5.768910769450017,0.0,0.0,1.0,1.0,40.476667,39.066667,1.4099999999999966,3.609214986269488,0.0,0.0,1.0,1.0,1924450490.896667,1666606340.376667,257844150.51999998,15.47120902358532,0.0,0.0,1.0,1.0,106.43,100.88,5.550000000000011,5.501586042823168,1.7950000000000017,-7.59368421052632,1.021076733399871,0.9196891768530269
2021Q2,2021-06-30,2021,2,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",88.584008,140.737329,138.711663,39.34,2230937966.3,93.18,127.930061,117.58503,10.345030999999992,8.797915006697698,0.0,11.508164210526303,1.0,1.0890523762903999,120.223051,124.647862,-4.424811000000005,-3.5498490940823397,0.0,0.0,1.0,1.0,43.003333,37.65,5.353332999999999,14.218679946879147,0.0,0.0,1.0,1.0,1878777946.103333,1688924434.093333,189853512.01,11.241089783387451,0.0,0.0,1.0,1.0,100.78,99.49,1.2900000000000063,1.296612724896981,-0.5300000000000011,-8.311578947368403,0.9943442535481806,0.9181057282429449
2021Q3,2021-09-30,2021,3,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",96.840532,145.108403,147.449035,37.863333,2292062653.636667,94.85,130.599249,120.87839,9.72085899999999,8.041850160314008,0.0,10.570155473684196,1.0,1.0785661748092612,127.178912,126.766122,0.4127900000000011,0.3256311650836815,0.0,0.0,1.0,1.0,38.046667,37.38,0.6666669999999968,1.7834858212948013,0.0,0.0,1.0,1.0,1975163219.946667,1735107394.066666,240055825.88000107,13.835214275548047,0.0,0.0,1.0,1.0,99.04,98.5,0.5400000000000063,0.5482233502538135,-0.3199999999999932,-6.765263157894751,0.996637595881055,0.9334227659541406
2021Q4,2021-12-31,2021,4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",107.188004,149.479477,172.915233,39.343333,2590296225.013334,95.45,131.756626,120.970142,10.786484000000016,8.916649862244533,0.0,9.632146368421047,1.0,1.0688761546246204,156.986639,150.200963,6.785675999999995,4.51773135435889,0.0,0.0,1.0,1.0,38.93,38.606667,0.3233329999999981,0.8375056049256934,0.0,0.0,1.0,1.0,2175886458.506667,1949710082.953334,226176375.55333304,11.600513200954017,0.0,0.0,1.0,1.0,97.18,99.73,-2.549999999999997,-2.5569036398275315,-1.1899999999999977,-5.873684210526321,0.9876862582781457,0.9420304911305613
2022Q1,2022-03-31,2022,1,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",104.741892,147.119232,144.657276,40.666667,2545800091.9,105.88,136.366256,120.672335,15.693920999999989,13.005400947947173,0.0,6.600598388888898,1.0,1.046973118221148,118.383604,115.182677,3.200927000000007,2.7790003526311575,0.0,0.0,1.0,1.0,40.86,40.476667,0.38333300000000037,0.947046850473139,0.0,0.0,1.0,1.0,2130673446.236667,1924450490.896667,206222955.3399999,10.715939761272509,0.0,0.0,1.0,1.0,86.96,106.43,-19.470000000000013,-18.293714178333186,0.19999999999998863,3.5122222222222064,1.001892505677517,1.034309841421454
2022Q2,2022-06-30,2022,2,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",88.353067,164.492305,167.074628,41.603333,2577468413.0,100.74,140.737329,127.930061,12.807267999999993,10.011148200734457,0.0,6.313230666666669,1.0,1.039911920671395,138.711663,120.223051,18.48861199999999,15.37859158140978,0.0,0.0,1.0,1.0,39.34,43.003333,-3.6633329999999944,-8.518718770007885,0.0,0.0,1.0,1.0,2230937966.3,1878777946.103333,352160020.1966672,18.744100170382687,0.0,0.0,1.0,1.0,93.18,100.78,-7.599999999999994,-7.54117880531851,0.37999999999999545,3.964444444444439,1.003786369071343,1.0409653493765643
2022Q3,2022-09-30,2022,3,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",107.278385,163.396485,167.161531,39.706667,2558970237.3,99.31,145.108403,130.599249,14.509154000000024,11.109676442320144,0.0,13.805687166666672,1.0,1.0922896820300958,147.449035,127.178912,20.270123000000012,15.938273634547222,0.0,0.0,1.0,1.0,37.863333,38.046667,-0.1833340000000021,-0.48186612509317067,0.0,0.0,1.0,1.0,2292062653.636667,1975163219.946667,316899433.6899998,16.044215004092507,0.0,0.0,1.0,1.0,94.85,99.04,-4.190000000000012,-4.230613893376425,1.0150000000000006,3.3005555555555475,1.0103260593112569,1.0343774050006653
2022Q4,2022-12-31,2022,4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",109.506928,158.225966,206.184596,39.386667,2689405609.6,98.06,149.479477,131.756626,17.72285099999999,13.451202826034713,0.0,11.299267000000015,1.0,1.076904109851403,172.915233,156.986639,15.928594000000004,10.14646475742436,0.0,0.0,1.0,1.0,39.343333,38.93,0.4133330000000015,1.0617338813254598,0.0,0.0,1.0,1.0,2590296225.013334,2175886458.506667,414409766.50666666,19.04556025368531,0.0,0.0,1.0,1.0,95.45,97.18,-1.730000000000004,-1.7802016875900433,0.5300000000000011,2.7466666666666697,1.0054342253665538,1.028817234384836
2023Q1,2023-03-31,2023,1,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",94.07403,154.158323,165.459681,41.596667,2560561847.133333,91.87,147.119232,136.366256,10.752976000000018,7.88536425022919,0.0,8.631073562499978,1.0,1.0593089857457025,144.657276,118.383604,26.27367199999999,22.19367472542903,0.0,0.0,1.0,1.0,40.666667,40.86,-0.19333300000000264,-0.47315956926089736,0.0,0.0,1.0,1.0,2545800091.9,2130673446.236667,415126645.6633332,19.483353791100964,0.0,0.0,1.0,1.0,105.88,86.96,18.92,21.75712971481141,-2.144999999999996,-2.2568749999999937,0.9771844918364091,0.9760230539896284
2023Q2,2023-06-30,2023,2,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",91.855196,152.150596,181.511388,38.303333,2601614442.8,99.09,164.492305,140.737329,23.754976,16.87894474677717,0.0,3.4938848124999993,1.0,1.023503041232314,167.074628,138.711663,28.362965000000003,20.447426255714348,0.0,0.0,1.0,1.0,41.603333,39.34,2.263332999999996,5.753261311642084,0.0,0.0,1.0,1.0,2577468413.0,2230937966.3,346530446.6999998,15.532948559511894,0.0,0.0,1.0,1.0,100.74,93.18,7.559999999999988,8.113329040566631,-4.974999999999994,-5.096249999999998,0.9521933407005237,0.9510851959831552
2023Q3,2023-09-30,2023,3,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",99.87604,151.25476,188.557772,37.286667,2726226911.156666,97.14,163.396485,145.108403,18.288082000000003,12.603048219061444,0.0,2.633493125000001,1.0,1.0177194904899778,167.161531,147.449035,19.712495999999987,13.369023405273547,0.0,0.0,1.0,1.0,39.706667,37.863333,1.8433340000000058,4.868388105188748,0.0,0.0,1.0,1.0,2558970237.3,2292062653.636667,266907583.66333342,11.644864211711162,0.0,0.0,1.0,1.0,99.31,94.85,4.460000000000008,4.702161307327367,-4.034999999999997,-5.228125000000006,0.9601186063750927,0.9489281942010758
2023Q4,2023-12-31,2023,4,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",119.86222,154.143377,239.718289,37.63,2995192118.533334,99.54,158.225966,149.479477,8.746488999999997,5.851297566421105,0.0,4.338489562500001,1.0,1.0289609346978754,206.184596,172.915233,33.269363,19.240273064895327,0.0,0.0,1.0,1.0,39.386667,39.343333,0.04333400000000154,0.11014318486947086,0.0,0.0,1.0,1.0,2689405609.6,2590296225.013334,99109384.5866661,3.826179555435052,0.0,0.0,1.0,1.0,98.06,95.45,2.6099999999999994,2.734415924567836,-3.339999999999989,-4.783124999999998,0.9675349922239503,0.9541508654001689
2024Q1,2024-03-31,2024,1,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",96.945418,156.926373,192.711011,37.976667,2876884782.393334,104.1,154.158323,147.119232,7.039090999999985,4.784616466730865,0.0,-3.176895684210507,1.0,0.9801572090918602,165.459681,144.657276,20.802404999999993,14.380476098554485,0.0,0.0,1.0,1.0,41.596667,40.666667,0.9299999999999997,2.2868852271566777,0.0,0.0,1.0,1.0,2560561847.133333,2545800091.9,14761755.23333311,0.5798473839442754,0.0,0.0,1.0,1.0,91.87,105.88,-14.009999999999991,-13.231960710237997,-1.9000000000000057,-2.21875,0.9820754716981132,0.9791311504320733
2024Q2,2024-06-30,2024,2,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",90.565135,158.208731,215.497701,37.076667,3004992292.286667,101.8,152.150596,164.492305,-12.34170899999998,-7.502909634587454,0.0,-2.4789315625000086,1.0,0.9845729813791035,181.511388,167.074628,14.436760000000021,8.640905069080878,0.0,0.0,1.0,1.0,38.303333,41.603333,-3.299999999999997,-7.932056789776909,0.0,0.0,1.0,1.0,2601614442.8,2577468413.0,24146029.80000019,0.9368118607473382,0.0,0.0,1.0,1.0,99.09,100.74,-1.6499999999999915,-1.637879690291832,-1.8500000000000085,-2.418750000000003,0.9821514712976362,0.976791604197901
2024Q3,2024-09-30,2024,3,S_мука,Мука,G01,"Хлеб, крупы, мука и макаронные изделия",100.63415,160.868398,226.052794,36.745,3071439341.233334,101.56,151.25476,163.396485,-12.141725000000008,-7.430836103971274,0.0,-2.2309593749999976,1.0,0.9863214704772224,188.557772,167.161531,21.396241000000003,12.799739791806527,0.0,0.0,1.0,1.0,37.286667,39.706667,-2.4200000000000017,-6.094694374624799,0.0,0.0,1.0,1.0,2726226911.156666,2558970237.3,167256673.8566656,6.536092972817851,0.0,0.0,1.0,1.0,97.14,99.31,-2.1700000000000017,-2.1850770315174723,-1.7750000000000057,-2.079374999999999,0.9828228576958435,0.9799364382504236
