model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,model_params,error,abs_error,ape_%
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,117.69255079924721,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",-13.014384200752772,13.014384200752772,9.956919424935466
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,171.857637,149.02896936568757,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",-22.82866763431244,22.82866763431244,13.283475807544379
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,129.992777,116.340545,same quarter previous year,-13.652231999999984,13.652231999999984,10.502300447047135
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.528515,108.933539,same quarter previous year,-20.594976000000003,20.594976000000003,15.899955310998513
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,128.46648,130.706935,same quarter previous year,2.240454999999997,2.240454999999997,1.743999679916502
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,150.147246,171.857637,same quarter previous year,21.710391000000016,21.710391000000016,14.459400074510867
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,129.992777,119.67158629914327,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",-10.321190700856718,10.321190700856718,7.939818610734594
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.528515,102.55442079182082,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",-26.97409420817918,26.97409420817918,20.82483089393805
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,128.46648,132.8212330239762,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",4.354753023976201,4.354753023976201,3.38979710814541
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,150.147246,153.37475513599134,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",3.2275091359913404,3.2275091359913404,2.1495626606373723
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,117.72481,129.992777,same quarter previous year,12.267966999999985,12.267966999999985,10.420884943454132
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.457736,129.528515,same quarter previous year,22.070779,22.070779,20.53903220146012
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,129.634947,128.46648,same quarter previous year,-1.168467000000021,1.168467000000021,0.9013518553758662
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,151.739909,150.147246,same quarter previous year,-1.592663000000016,1.592663000000016,1.0496006030951395
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,117.72481,123.76751142559249,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",6.042701425592483,6.042701425592483,5.132903952524946
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.457736,113.4269311072808,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",5.969195107280797,5.969195107280797,5.554923572259885
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,129.634947,134.83613371409717,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",5.201186714097162,5.201186714097162,4.012179458134203
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,151.739909,160.5440737732673,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",8.804164773267303,8.804164773267303,5.802141856607613
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,104.621882,125.694898,same quarter previous year,21.073015999999996,21.073015999999996,20.14207314680116
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,107.058307,119.173341,same quarter previous year,12.115033999999994,12.115033999999994,11.316295147465759
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,160.074932,203.313325,same quarter previous year,43.238393,43.238393,27.01134553660157
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.074778,178.263429,same quarter previous year,32.18865099999999,32.18865099999999,22.035735012378378
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,104.621882,121.6585408514459,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",17.036658851445907,17.036658851445907,16.284030191165847
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,107.058307,130.4037093586591,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",23.345402358659115,23.345402358659115,21.80625026945281
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,160.074932,176.24466770024458,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",16.169735700244587,16.169735700244587,10.101354095995859
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.074778,192.67442971271018,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",46.59965171271017,46.59965171271017,31.90123055515454
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,90.200496,104.621882,same quarter previous year,14.421385999999998,14.421385999999998,15.988144898892791
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,112.489228,107.058307,same quarter previous year,-5.430920999999998,5.430920999999998,4.827947614681824
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,169.541877,160.074932,same quarter previous year,-9.46694500000001,9.46694500000001,5.583838735016488
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,176.300017,146.074778,same quarter previous year,-30.225238999999988,30.225238999999988,17.144206514739015
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,90.200496,111.84918614056876,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",21.64869014056876,21.64869014056876,24.000633145707713
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,112.489228,119.15125747053699,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",6.662029470536993,6.662029470536993,5.9223710474188636
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,169.541877,167.52396223195288,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-2.0179147680471203,2.0179147680471203,1.190216130523977
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,176.300017,177.61563815952871,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",1.3156211595287175,1.3156211595287175,0.7462399504639399
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,133.490202,90.200496,same quarter previous year,-43.28970600000001,43.28970600000001,32.429126146651576
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,155.856136,112.489228,same quarter previous year,-43.366907999999995,43.366907999999995,27.82496032110022
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,198.713897,169.541877,same quarter previous year,-29.172020000000003,29.172020000000003,14.680412613517415
seasonal_naive,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,172.663824,176.300017,same quarter previous year,3.6361929999999916,3.6361929999999916,2.105937952584666
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,133.490202,107.89378395641134,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-25.59641804358867,25.59641804358867,19.174754146816458
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,155.856136,116.94824550765367,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-38.907890492346326,38.907890492346326,24.963977351745925
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,198.713897,166.1475928549407,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-32.56630414505929,32.56630414505929,16.388538817221875
prophet,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,172.663824,176.20032073186948,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",3.5364967318694767,3.5364967318694767,2.0481978505639242
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.821924,184.290865,same quarter previous year,67.468941,67.468941,57.753663601705455
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.218273,103.863849,same quarter previous year,-17.354423999999995,17.354423999999995,14.316673196622753
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,146.752503,127.79341,same quarter previous year,-18.959092999999996,18.959092999999996,12.919093448102888
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,188.533449,154.99143,same quarter previous year,-33.54201899999998,33.54201899999998,17.791017550418857
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.821924,155.60461692516668,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",38.782692925166685,38.782692925166685,33.19812891043182
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.218273,135.89583684298557,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",14.677563842985577,14.677563842985577,12.108375643155366
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,146.752503,149.55022672437173,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",2.7977237243717354,2.7977237243717354,1.9064231731514218
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,188.533449,191.83170810402052,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",3.2982591040205307,3.2982591040205307,1.7494291445442824
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,137.782821,116.821924,same quarter previous year,-20.960897000000017,20.960897000000017,15.21299741714536
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.838908,121.218273,same quarter previous year,-8.620635000000007,8.620635000000007,6.6394851379988555
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,142.996746,146.752503,same quarter previous year,3.7557569999999885,3.7557569999999885,2.6264632623178628
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,193.187885,188.533449,same quarter previous year,-4.654436000000004,4.654436000000004,2.409279443170054
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,137.782821,154.77139151527774,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",16.98857051527773,16.98857051527773,12.32996275731481
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.838908,132.22081884836828,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",2.3819108483682783,2.3819108483682783,1.8345123854309358
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,142.996746,154.62421477901623,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",11.627468779016226,11.627468779016226,8.131282077576945
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,193.187885,189.76293934497033,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-3.42494565502966,3.42494565502966,1.7728573688922884
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,120.65094,137.782821,same quarter previous year,17.131881000000007,17.131881000000007,14.199542083965532
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.642837,129.838908,same quarter previous year,22.196071000000003,22.196071000000003,20.620109631632992
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,123.269423,142.996746,same quarter previous year,19.727323,19.727323,16.003419599035517
seasonal_naive,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,146.997427,193.187885,same quarter previous year,46.19045800000001,46.19045800000001,31.42263027501836
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,120.65094,152.0737307687809,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",31.4227907687809,31.4227907687809,26.044381228012725
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.642837,135.05282709137998,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",27.40999009137998,27.40999009137998,25.463830994513813
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,123.269423,151.68777259193448,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",28.418349591934472,28.418349591934472,23.05385139341041
prophet,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,146.997427,192.72003249960363,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",45.722605499603645,45.722605499603645,31.10435769709333
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,93.28375,103.539392,same quarter previous year,10.255642000000009,10.255642000000009,10.994028434748827
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,90.643942,83.658081,same quarter previous year,-6.985861,6.985861,7.706925411518401
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,120.517784,124.40778,same quarter previous year,3.8899959999999965,3.8899959999999965,3.2277360825021444
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,102.40727,96.852531,same quarter previous year,-5.554738999999998,5.554738999999998,5.424164710181219
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,93.28375,93.5156960775245,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",0.2319460775244977,0.2319460775244977,0.24864574754391594
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,90.643942,86.78741586161686,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-3.8565261383831313,3.8565261383831313,4.254587844803938
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,120.517784,128.07059607524354,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",7.552812075243537,7.552812075243537,6.266968927377172
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,102.40727,100.52477919691013,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-1.8824908030898655,1.8824908030898655,1.8382394170744571
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,95.983564,93.28375,same quarter previous year,-2.6998140000000035,2.6998140000000035,2.812787822715151
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,85.535858,90.643942,same quarter previous year,5.108083999999991,5.108083999999991,5.971862701137563
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,120.620873,120.517784,same quarter previous year,-0.1030889999999971,0.1030889999999971,0.0854653074845488
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,102.498236,102.40727,same quarter previous year,-0.09096600000000876,0.09096600000000876,0.08874884441914567
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,95.983564,91.68722567033534,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-4.296338329664664,4.296338329664664,4.476118775569392
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,85.535858,82.73469168935505,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-2.801166310644959,2.801166310644959,3.2748444642303802
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,120.620873,125.48430113651854,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",4.863428136518536,4.863428136518536,4.031995471064561
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,102.498236,95.77928629984655,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-6.718949700153459,6.718949700153459,6.555185691345418
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,90.845517,95.983564,same quarter previous year,5.138047,5.138047,5.6558068792761675
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,81.935456,85.535858,same quarter previous year,3.6004020000000025,3.6004020000000025,4.394192912040427
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,113.144637,120.620873,same quarter previous year,7.476236,7.476236,6.607680397613542
seasonal_naive,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,99.476289,102.498236,same quarter previous year,3.0219470000000115,3.0219470000000115,3.037856589121466
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,90.845517,89.19182344984543,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-1.6536935501545713,1.6536935501545713,1.8203358897220776
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,81.935456,81.57819795474582,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-0.35725804525418425,0.35725804525418425,0.43602374685531037
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,113.144637,121.70691040002694,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",8.562273400026939,8.562273400026939,7.56754683832424
prophet,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,99.476289,95.23113097467626,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-4.245158025323732,4.245158025323732,4.267507431166569
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.710647,114.011605,same quarter previous year,-4.6990419999999915,4.6990419999999915,3.958399788689545
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,109.996912,87.542089,same quarter previous year,-22.45482299999999,22.45482299999999,20.414048532562433
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,124.812585,123.636145,same quarter previous year,-1.1764399999999995,1.1764399999999995,0.9425652068659579
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,136.026927,117.408531,same quarter previous year,-18.618396000000004,18.618396000000004,13.687287076624177
prophet,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.710647,106.32803633362786,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-12.38261066637213,12.38261066637213,10.430918354250172
prophet,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,109.996912,90.12372768285117,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-19.873184317148826,19.873184317148826,18.06703838844933
prophet,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,124.812585,111.20009093727644,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-13.612494062723556,13.612494062723556,10.906347354894987
prophet,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,136.026927,125.71617757375316,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-10.310749426246844,10.310749426246844,7.579932630726007
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,120.731663,118.710647,same quarter previous year,-2.021016000000003,2.021016000000003,1.6739734629514738
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,108.205658,109.996912,same quarter previous year,1.791253999999995,1.791253999999995,1.6554162075332466
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,130.819232,124.812585,same quarter previous year,-6.006647000000001,6.006647000000001,4.59156265341781
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,137.134991,136.026927,same quarter previous year,-1.108064000000013,1.108064000000013,0.8080096785801466
prophet,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,120.731663,120.32161883069863,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-0.4100441693013721,0.4100441693013721,0.3396326689390273
prophet,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,108.205658,104.90932511253041,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-3.296332887469589,3.296332887469589,3.046359079919452
prophet,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,130.819232,127.46767537338422,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-3.351556626615775,3.351556626615775,2.5619754644453003
prophet,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,137.134991,140.7193474957957,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",3.5843564957956744,3.5843564957956744,2.6137431954151467
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,126.734882,120.731663,same quarter previous year,-6.003219000000001,6.003219000000001,4.736832437339549
seasonal_naive,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,116.898798,108.205658,same quarter previous year,-8.69314,8.69314,7.4364665409134485
