product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,forecast_lower,forecast_upper,feature_set,used_features,order,seasonal_order,future_exog_mode
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,145.11512524188754,73.83438607105133,216.39586441272377,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,144.99428452752036,59.97143381676496,230.01713523827578,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,145.02424021078662,48.60255463692529,241.44592578464795,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,143.77953418039536,90.68469548970583,196.8743728710849,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,143.72488133639956,77.28030696741416,210.16945570538496,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,146.218314,143.7384142516189,64.48317127624256,222.99365722699525,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,155.955701,143.73506328612572,53.85234288605692,233.6177836861945,no_exog,,"(1, 1, 0)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.340545,113.19283358926245,81.97927456327251,144.4063926152524,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,108.933539,99.36208115972691,60.05883697863436,138.66532534081946,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,129.2006187159673,89.89580502780322,168.50543240413137,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,171.857637,137.15995272457195,97.85513729948241,176.4647681496615,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,129.992777,147.8103367509986,116.96104256717571,178.65963093482148,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.528515,114.7069742434973,72.21664643162416,157.19730205537044,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,128.46648,129.38243876404175,86.94721620865403,171.81766131942948,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,150.147246,154.24612012542227,111.8068045568065,196.68543569403803,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,117.72481,126.31002513140326,95.41347160319224,157.20657865961428,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.457736,127.91864151562018,91.48959719640612,164.34768583483424,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,129.634947,127.80111543375351,90.70800623483728,164.89422463266973,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,151.739909,142.0673325062,104.85327896288379,179.2813860495162,no_exog,,"(1, 1, 2)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,104.621882,103.86282529530348,80.77931371496126,126.9463368756457,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,107.058307,116.98990073184004,94.24086568023333,139.73893578344675,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,160.074932,193.91965150646058,164.2441999841184,223.59510302880275,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.074778,155.21549936247354,125.01190807658662,185.41909064836045,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,90.200496,90.19395902374683,67.00830296229444,113.37961508519922,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,112.489228,128.591494073191,105.42017942160669,151.7628087247753,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,169.541877,177.00039027815768,147.25988922124202,206.74089133507334,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,176.300017,158.15463382543538,128.05823902845526,188.2510286224155,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,133.490202,119.10877765242402,92.44242928498166,145.7751260198664,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,155.856136,115.16448055262984,88.48857704193962,141.84038406332007,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,198.713897,180.89293913120648,147.94610861022852,213.83976965218443,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,172.663824,179.4265859919055,146.1321484781864,212.72102350562463,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 1, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.821924,142.65297025542174,95.31034566658471,189.99559484425876,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.218273,130.10644253558758,82.21213860226442,178.00074646891073,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,146.752503,148.97492881381305,99.70947941037073,198.24037821725537,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,188.533449,152.20968839637757,100.55206059076122,203.86731620199393,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,137.782821,151.7327655223768,106.2029910716518,197.2625399731018,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.838908,134.44969993835508,87.59608731705461,181.30331255965555,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,142.996746,147.6533516191595,100.06299541435565,195.24370782396335,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,193.187885,154.99776629314613,105.3854016172264,204.61013096906584,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,120.65094,147.34989016276324,100.3422062651634,194.3575740603631,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.642837,123.2878000266014,75.72730981042285,170.84829024277997,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,123.269423,152.16175262178743,102.87809103999669,201.44541420357817,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,146.997427,161.04206412333838,110.02381195670819,212.06031628996857,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(2, 1, 1)","(0, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,93.28375,93.20507257560598,84.14246126022917,102.2676838909828,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,90.643942,83.22319569625071,71.5374265879914,94.90896480451002,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,120.517784,126.26184437063768,112.44216725973892,140.0815214815364,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,102.40727,98.55962519633411,82.89406579848782,114.2251845941804,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,95.983564,96.8380393614796,84.95257751016506,108.72350121279415,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,85.535858,85.69464525066614,72.85169382730713,98.53759667402515,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,120.620873,122.58756227804491,108.85371361474353,136.3214109413463,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,102.498236,99.87198646620493,85.30161251938492,114.44236041302494,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,90.845517,88.06704458025979,76.31466925869978,99.8194199018198,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,81.935456,82.14880155131516,69.55586744136309,94.74173566126723,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,113.144637,113.03054708874463,99.64975289346698,126.41134128402227,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,99.476289,92.64977865360736,78.52500194403925,106.77455536317547,physical_current_and_lags,physical_volume_index; physical_volume_index_qoq; physical_volume_index_yoy_diff; physical_volume_vs_group; physical_volume_vs_market; physical_volume_index_lag1; physical_volume_index_lag4,"(0, 1, 1)","(1, 0, 0, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.710647,122.7472555576193,114.81756439887052,130.67694671636806,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,109.996912,97.31281753767078,89.38297137373196,105.2426637016096,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,124.812585,125.18759968062339,114.08722913014981,136.28797023109698,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,136.026927,116.24618989279013,105.14536918879286,127.3470105967874,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,120.731663,126.5200497974119,117.16355969351791,135.8765399013059,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,108.205658,120.78201323514412,111.3247153513971,130.23931111889112,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,130.819232,129.94346149769402,117.45324417100218,142.43367882438585,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,137.134991,137.0530409784175,124.33864543566904,149.76743652116596,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,126.734882,131.64333171351092,120.99977036421105,142.2868930628108,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,116.898798,127.0387783999275,116.06891955362774,138.00863724622727,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,143.770347,141.80797476123806,127.83767391713158,155.77827560534453,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,162.427709,148.70964136793881,134.13557482515463,163.283707910723,physical_lags,physical_volume_index_lag1; physical_volume_index_lag4,"(1, 1, 0)","(1, 0, 1, 4)",neutral_zero_after_standardization
