model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,selected_features,order,seasonal_order,error,abs_error,ape_%
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,129.992777,149.8173636606186,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",19.82458666061862,19.82458666061862,15.250529389504944
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.528515,133.01382588969187,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",3.485310889691874,3.485310889691874,2.6907672721268163
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,128.46648,128.62872985150042,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",0.1622498515004338,0.1622498515004338,0.12629742131989125
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,150.147246,145.06583145453217,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",-5.081414545467823,5.081414545467823,3.3842875449529206
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,117.72481,127.28765792599825,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",9.562847925998241,9.562847925998241,8.123052333656975
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.457736,125.02318447204094,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",17.56544847204094,17.56544847204094,16.346378702824097
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,129.634947,133.9300719309823,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",4.295124930982297,4.295124930982297,3.3132461812032035
sarimax_aggressive_exog,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,151.739909,147.64117048972741,consumer_price_index_lag8,"(1, 1, 2)","(1, 0, 0, 4)",-4.098738510272597,4.098738510272597,2.7011605168898556
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,104.621882,101.81256854231574,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",-2.8093134576842544,2.8093134576842544,2.685206387019739
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,107.058307,123.26326570662638,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",16.204958706626385,16.204958706626385,15.136572920610808
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,160.074932,209.9902248838164,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",49.91529288381642,49.91529288381642,31.1824545293678
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.074778,168.31278414758097,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",22.23800614758096,22.23800614758096,15.223713807445224
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,90.200496,91.98948031496316,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",1.7889843149631588,1.7889843149631588,1.9833419928901042
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,112.489228,115.74935743815342,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",3.2601294381534274,3.2601294381534274,2.8981703369441094
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,169.541877,145.83144031302587,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",-23.710436686974134,23.710436686974134,13.985003060320098
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,176.300017,137.03010211982968,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",-39.26991488017032,39.26991488017032,22.27448161855272
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,133.490202,124.73650889044463,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",-8.753693109555385,8.753693109555385,6.557554770615588
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,155.856136,150.38907336038883,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",-5.467062639611157,5.467062639611157,3.5077622093820917
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,198.713897,197.21638405882445,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",-1.4975129411755574,1.4975129411755574,0.7536025229154242
sarimax_aggressive_exog,S_свежий_картофель,Свежий картофель,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,172.663824,194.59839527763774,income_index_lag8,"(2, 1, 2)","(0, 0, 1, 4)",21.93457127763773,21.93457127763773,12.703628802775576
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.821924,161.4994183670085,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",44.67749436700851,44.67749436700851,38.24410079653243
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,121.218273,117.48388906425347,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",-3.7343839357465214,3.7343839357465214,3.080710394006786
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,146.752503,140.8144582002472,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",-5.938044799752788,5.938044799752788,4.04629882173307
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,188.533449,146.60377543002818,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",-41.92967356997181,41.92967356997181,22.239912223730556
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,137.782821,138.30708252370312,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",0.5242615237031032,0.5242615237031032,0.3804984684579097
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,129.838908,134.77155953928514,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",4.932651539285132,4.932651539285132,3.7990550099860148
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,142.996746,141.9899586426074,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",-1.0067873573925965,1.0067873573925965,0.7040631242004601
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,193.187885,177.5980173397891,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",-15.5898676602109,15.5898676602109,8.069795712195358
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,120.65094,129.81865834889786,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",9.16771834889785,9.16771834889785,7.598546972694825
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,107.642837,115.77513989865766,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",8.132302898657656,8.132302898657656,7.554894617518912
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,123.269423,133.87643233328694,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",10.607009333286939,10.607009333286939,8.604736742612108
sarimax_aggressive_exog,S_стиральные_машины,Стиральные машины,G07,"Товары для дома, гигиены и бытовая химия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,146.997427,176.45954574952341,income_index_lag4_vs_lag8_pct; stock_days_mean_lag4; income_index_lag4_minus_market,"(1, 1, 1)","(1, 0, 0, 4)",29.462118749523427,29.462118749523427,20.04260846655733
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q1,2023-03-31,2017Q1,2022Q4,93.28375,91.69898543267087,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",-1.584764567329131,1.584764567329131,1.6988645582206239
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q2,2023-06-30,2017Q1,2022Q4,90.643942,86.72929789932783,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",-3.914644100672163,3.914644100672163,4.318704608711924
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q3,2023-09-30,2017Q1,2022Q4,120.517784,126.44275792052842,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",5.924973920528416,5.924973920528416,4.9162652381066145
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2023,2023Q4,2023-12-31,2017Q1,2022Q4,102.40727,101.593135566407,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",-0.8141344335929972,0.8141344335929972,0.794996716144271
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q1,2024-03-31,2017Q1,2023Q4,95.983564,94.63730204711447,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",-1.346261952885527,1.346261952885527,1.402596337103639
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q2,2024-06-30,2017Q1,2023Q4,85.535858,89.56318609017293,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",4.027328090172929,4.027328090172929,4.708350607967163
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q3,2024-09-30,2017Q1,2023Q4,120.620873,118.9964823428901,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",-1.624390657109899,1.624390657109899,1.346691179320099
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2024,2024Q4,2024-12-31,2017Q1,2023Q4,102.498236,99.15367790257086,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",-3.344558097429143,3.344558097429143,3.263039665803754
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q1,2025-03-31,2017Q1,2024Q4,90.845517,94.17586432009759,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",3.3303473200975873,3.3303473200975873,3.665945695589566
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q2,2025-06-30,2017Q1,2024Q4,81.935456,89.5286227280954,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",7.593166728095397,7.593166728095397,9.267253883465782
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q3,2025-09-30,2017Q1,2024Q4,113.144637,117.97417401690338,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",4.829537016903373,4.829537016903373,4.268463044256682
sarimax_aggressive_exog,S_чай,Чай,G05,"Бакалея, масло, сахар, чай, соль",2025,2025Q4,2025-12-31,2017Q1,2024Q4,99.476289,98.63199806673369,consumer_price_index_lag4_minus_market,"(1, 1, 0)","(1, 0, 1, 4)",-0.8442909332663078,0.8442909332663078,0.8487358563067303
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q1,2023-03-31,2017Q1,2022Q4,118.710647,117.627311960541,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-1.0833350394590013,1.0833350394590013,0.9125845632523605
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q2,2023-06-30,2017Q1,2022Q4,109.996912,111.78783926133805,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",1.7909272613380551,1.7909272613380551,1.6281613990564165
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q3,2023-09-30,2017Q1,2022Q4,124.812585,123.94218024970266,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-0.8704047502973395,0.8704047502973395,0.6973693800968384
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2023,2023Q4,2023-12-31,2017Q1,2022Q4,136.026927,129.33624762560748,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-6.690679374392516,6.690679374392516,4.918643331840111
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q1,2024-03-31,2017Q1,2023Q4,120.731663,123.03970075943872,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",2.3080377594387187,2.3080377594387187,1.9117087449037447
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q2,2024-06-30,2017Q1,2023Q4,108.205658,112.90511628526032,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",4.69945828526032,4.69945828526032,4.343079994264552
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q3,2024-09-30,2017Q1,2023Q4,130.819232,131.08916960028893,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",0.26993760028892666,0.26993760028892666,0.2063439726422845
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2024,2024Q4,2024-12-31,2017Q1,2023Q4,137.134991,147.5611270254745,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",10.426136025474477,10.426136025474477,7.602826929470156
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q1,2025-03-31,2017Q1,2024Q4,126.734882,121.83332573485798,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-4.90155626514202,4.90155626514202,3.8675668354210644
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q2,2025-06-30,2017Q1,2024Q4,116.898798,129.3731174132689,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",12.474319413268887,12.474319413268887,10.671041641736032
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q3,2025-09-30,2017Q1,2024Q4,143.770347,142.31250011447275,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-1.457846885527232,1.457846885527232,1.0140108276480908
sarimax_aggressive_exog,S_сыры,сыры,G02,Молочная продукция и яйца,2025,2025Q4,2025-12-31,2017Q1,2024Q4,162.427709,155.8674140233586,income_index_lag4; stock_days_mean_lag4_vs_lag8; stock_days_mean_lag4_vs_lag8_pct,"(1, 1, 2)","(1, 0, 0, 4)",-6.560294976641387,6.560294976641387,4.038901377745461
