model,product_code,product_name,group_code,group_name,cv_year,period,period_end,train_start,train_end,actual_target_demand_index,forecast_target_demand_index,model_params,error,abs_error,ape_%
sarimax,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,139.56489,149.63616330156248,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",10.071273301562485,10.071273301562485,7.2161940596682195
prophet,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,111.705285,109.49263812017962,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-2.212646879820383,2.212646879820383,1.9807897896866589
prophet,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,123.067904,120.60776810366279,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-2.4601358963372064,2.4601358963372064,1.9990069029998319
prophet,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,111.3283,113.21852638245323,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",1.8902263824532355,1.8902263824532355,1.697884888616134
prophet,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,139.56489,142.3316696246554,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",2.7667796246554133,2.7667796246554133,1.9824324188235405
seasonal_naive,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,106.372638,111.705285,same quarter previous year,5.332647000000009,5.332647000000009,5.01317547469304
seasonal_naive,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.025071,123.067904,same quarter previous year,6.042833000000002,6.042833000000002,5.163708039963506
seasonal_naive,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,110.672012,111.3283,same quarter previous year,0.6562880000000035,0.6562880000000035,0.5930026825571795
seasonal_naive,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,139.24154,139.56489,same quarter previous year,0.3233500000000049,0.3233500000000049,0.2322223669746865
sarimax,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,106.372638,108.16822194742224,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",1.7955839474222444,1.7955839474222444,1.6880129901659904
sarimax,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.025071,119.34491587209916,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",2.319844872099168,2.319844872099168,1.9823486132293549
sarimax,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,110.672012,110.61608243575432,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-0.05592956424567319,0.05592956424567319,0.050536321907360994
sarimax,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,139.24154,141.955341143901,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",2.7138011439010086,2.7138011439010086,1.948988171131265
prophet,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,106.372638,110.95874661883731,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",4.586108618837315,4.586108618837315,4.311361178085398
prophet,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,117.025071,122.41625102919905,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",5.391180029199049,5.391180029199049,4.606859011603633
prophet,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,110.672012,114.07858366307559,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",3.406571663075596,3.406571663075596,3.0780787314823517
prophet,S_мясо_домашней_птицы,Мясо домашней птицы,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,139.24154,143.4996115731687,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",4.258071573168706,4.258071573168706,3.058046882538578
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,97.775256,same quarter previous year,2.5697779999999995,2.5697779999999995,2.6991913217430614
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,94.581925,same quarter previous year,-7.702562,7.702562,7.530528065316494
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,101.891026,same quarter previous year,-2.0033930000000026,2.0033930000000026,1.9282970339340388
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,110.096506,same quarter previous year,-3.5031019999999984,3.5031019999999984,3.0837271903262184
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,95.0925685025263,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-0.11290949747369439,0.11290949747369439,0.11859558908332395
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,95.05065809843863,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-7.233828901561367,7.233828901561367,7.072263950995196
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,99.83336932307466,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-4.061049676925336,4.061049676925336,3.9088237039232454
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,107.88625022875569,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-5.713357771244318,5.713357771244318,5.029381590158584
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q1,2023-03-31,2017Q1,2022Q4,95.205478,90.48046796139165,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-4.725010038608346,4.725010038608346,4.962960260131614
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q2,2023-06-30,2017Q1,2022Q4,102.284487,95.02385076030366,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-7.260636239696339,7.260636239696339,7.098472556934602
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q3,2023-09-30,2017Q1,2022Q4,103.894419,98.08559684174608,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-5.808822158253918,5.808822158253918,5.591081998595052
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2023,2023Q4,2023-12-31,2017Q1,2022Q4,113.599608,111.76154903036397,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-1.8380589696360374,1.8380589696360374,1.6180152396617753
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,95.205478,same quarter previous year,-3.148467999999994,3.148467999999994,3.201160835987195
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,102.284487,same quarter previous year,1.240758999999997,1.240758999999997,1.2279426190609248
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,103.894419,same quarter previous year,1.3300359999999927,1.3300359999999927,1.2967815542750278
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,113.599608,same quarter previous year,1.8901019999999988,1.8901019999999988,1.6919795527517583
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,97.7372096533284,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-0.6167363466715869,0.6167363466715869,0.6270580609664477
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,100.41778406843686,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-0.6259439315631425,0.6259439315631425,0.6194782634733573
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,103.09872029423194,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",0.534337294231932,0.534337294231932,0.5209774373935754
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,111.06350104618333,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-0.6460049538166714,0.6460049538166714,0.578290046163727
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q1,2024-03-31,2017Q1,2023Q4,98.353946,93.38066752312501,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-4.973278476874981,4.973278476874981,5.056511384784685
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q2,2024-06-30,2017Q1,2023Q4,101.043728,97.91987714449016,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-3.1238508555098434,3.1238508555098434,3.0915831366691493
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q3,2024-09-30,2017Q1,2023Q4,102.564383,101.83087013771784,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-0.7335128622821685,0.7335128622821685,0.7151730852631059
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2024,2024Q4,2024-12-31,2017Q1,2023Q4,111.709506,114.1813673207158,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",2.4718613207157887,2.4718613207157887,2.2127582595484654
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,98.353946,same quarter previous year,4.145074999999991,4.145074999999991,4.399877586899424
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,101.043728,same quarter previous year,1.8985349999999954,1.8985349999999954,1.9149037311370156
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,102.564383,same quarter previous year,1.106256000000002,1.106256000000002,1.0903572071658703
seasonal_naive,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,111.709506,same quarter previous year,-3.096841999999995,3.096841999999995,2.697448402417604
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,98.15154483053337,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",3.9426738305333657,3.9426738305333657,4.185034581863703
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,100.63615129469581,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",1.490958294695801,1.490958294695801,1.5038129934305549
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,102.677556002335,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",1.2194290023349907,1.2194290023349907,1.20190371968427
sarimax,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,110.13065234121177,"{'order': (2, 1, 1), 'seasonal_order': (1, 0, 1, 4)}",-4.675695658788229,4.675695658788229,4.072680422504362
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q1,2025-03-31,2017Q1,2024Q4,94.208871,94.7192844466539,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",0.5104134466538994,0.5104134466538994,0.5417891555604136
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q2,2025-06-30,2017Q1,2024Q4,99.145193,99.04095861951328,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-0.10423438048673006,0.10423438048673006,0.10513306528812753
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q3,2025-09-30,2017Q1,2024Q4,101.458127,102.62794106290535,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",1.1698140629053455,1.1698140629053455,1.153001831884148
prophet,S_мясо_животных,Мясо животных,G03,"Мясо, птица, рыба и колбасные изделия",2025,2025Q4,2025-12-31,2017Q1,2024Q4,114.806348,114.75849376550642,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0}",-0.04785423449358461,0.04785423449358461,0.04168256836597974
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,114.961629,same quarter previous year,-22.473291000000003,22.473291000000003,16.351951163503426
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,94.051085,same quarter previous year,-37.28231600000001,37.28231600000001,28.3875356277418
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,146.823425,same quarter previous year,8.161923999999999,8.161923999999999,5.886222160540437
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,135.265007,same quarter previous year,-11.329092000000003,11.329092000000003,7.728204666683072
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,138.1462154883351,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",0.7112954883350824,0.7112954883350824,0.5175507711832498
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,137.4280062703215,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",6.094605270321495,6.094605270321495,4.64055999762124
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,137.60703686908866,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",-1.0544641309113274,1.0544641309113274,0.7604591925709268
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,137.56240926686493,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",-9.031689733135067,9.031689733135067,6.161018618583731
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,137.43492,113.92112704820934,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-23.513792951790663,23.513792951790663,17.109038191887958
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,131.333401,104.83746788643272,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-26.49593311356729,26.49593311356729,20.174557966078474
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,138.661501,125.72295772992301,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-12.938543270076977,12.938543270076977,9.331027846061597
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,146.594099,150.33163075493417,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",3.7375317549341673,3.7375317549341673,2.5495785849703045
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,137.43492,same quarter previous year,-10.266179999999991,10.266179999999991,6.950645594379454
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,131.333401,same quarter previous year,-9.862719999999996,9.862719999999996,6.985121071420932
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,138.661501,same quarter previous year,-5.788682000000023,5.788682000000023,4.007389869488793
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,146.594099,same quarter previous year,3.0352809999999977,3.0352809999999977,2.1143117798587596
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,144.62765586524267,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",-3.073444134757324,3.073444134757324,2.080853923740124
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,145.11512524188754,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",3.919004241887535,3.919004241887535,2.7755750045622958
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,144.99428452752036,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",0.544101527520354,0.544101527520354,0.37667070835095723
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,145.02424021078662,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",1.4654222107866133,1.4654222107866133,1.0207817473020802
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q1,2024-03-31,2017Q1,2023Q4,147.7011,124.89261159081377,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-22.808488409186225,22.808488409186225,15.442328059294228
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q2,2024-06-30,2017Q1,2023Q4,141.196121,115.47854003606354,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-25.71758096393647,25.71758096393647,18.214084623427063
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q3,2024-09-30,2017Q1,2023Q4,144.450183,135.67904602816282,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-8.771136971837194,8.771136971837194,6.07208436131728
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2024,2024Q4,2024-12-31,2017Q1,2023Q4,143.558818,156.31475736812536,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",12.755939368125354,12.755939368125354,8.885514345851854
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,147.7011,same quarter previous year,13.200997000000001,13.200997000000001,9.814860141779967
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,141.196121,same quarter previous year,19.89726800000001,19.89726800000001,16.403508778438336
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,146.218314,144.450183,same quarter previous year,-1.7681309999999826,1.7681309999999826,1.209240451233751
seasonal_naive,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,155.955701,143.558818,same quarter previous year,-12.396883000000003,12.396883000000003,7.948977126523898
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,143.77953418039536,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",9.279431180395363,9.279431180395363,6.899200055181641
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,143.72488133639956,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",22.42602833639957,22.42602833639957,18.48824435001011
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,146.218314,143.7384142516189,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",-2.4798997483810865,2.4798997483810865,1.6960254023863843
sarimax,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,155.955701,143.73506328612572,"{'order': (1, 1, 0), 'seasonal_order': (0, 0, 0, 4)}",-12.220637713874282,12.220637713874282,7.835967287835334
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q1,2025-03-31,2017Q1,2024Q4,134.500103,134.7694963946227,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",0.2693933946227105,0.2693933946227105,0.20029233332461502
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q2,2025-06-30,2017Q1,2024Q4,121.298853,126.01015285107451,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",4.711299851074514,4.711299851074514,3.88404319954659
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q3,2025-09-30,2017Q1,2024Q4,146.218314,143.50882084908523,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",-2.709493150914767,2.709493150914767,1.8530463638876096
prophet,S_свежие_овощи,Свежие овощи,G04,"Овощи, фрукты и картофель",2025,2025Q4,2025-12-31,2017Q1,2024Q4,155.955701,161.30557404565167,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 1.0}",5.3498730456516626,5.3498730456516626,3.430379916442851
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.340545,95.62604,same quarter previous year,-20.714505000000003,20.714505000000003,17.80506099571736
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,108.933539,87.797518,same quarter previous year,-21.136021,21.136021,19.402675423957355
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,135.611292,same quarter previous year,4.9043570000000045,4.9043570000000045,3.752178107458495
seasonal_naive,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,171.857637,148.36124,same quarter previous year,-23.496397,23.496397,13.672012143399831
sarimax,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.340545,113.19283358926245,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",-3.147711410737557,3.147711410737557,2.70560139694855
sarimax,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,108.933539,99.36208115972691,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",-9.571457840273084,9.571457840273084,8.786511416170077
sarimax,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,129.2006187159673,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",-1.5063162840326925,1.5063162840326925,1.1524379207826216
sarimax,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q4,2023-12-31,2017Q1,2022Q4,171.857637,137.15995272457195,"{'order': (1, 1, 2), 'seasonal_order': (1, 0, 0, 4)}",-34.69768427542806,34.69768427542806,20.189783172352158
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q1,2023-03-31,2017Q1,2022Q4,116.340545,105.64809802745529,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",-10.692446972544715,10.692446972544715,9.190645421632428
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q2,2023-06-30,2017Q1,2022Q4,108.933539,100.03352052272506,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",-8.90001847727494,8.90001847727494,8.170136175668489
prophet,S_свежие_фрукты,Свежие фрукты,G04,"Овощи, фрукты и картофель",2023,2023Q3,2023-09-30,2017Q1,2022Q4,130.706935,117.69255079924721,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}",-13.014384200752772,13.014384200752772,9.956919424935466
